eplenmean,eprewmean,fps,misc/explained_variance,misc/nupdates,misc/serial_timesteps,misc/time_elapsed,misc/total_timesteps
218.0,2.75,2072,0.4811083674430847,1,256,3.9533032379986253,8192
377.1515151515151,22.636364,6132,0.4372333288192749,2,512,5.2898885649919976,16384
361.3488372093023,21.093023,6191,0.41039395332336426,3,768,6.613511155999731,24576
369.5211267605634,22.0,6048,0.4442557096481323,4,1024,7.968472574997577,32768
373.5959595959596,22.969696,6094,0.46700817346572876,5,1280,9.31318825398921,40960
374.68,23.87,6020,0.4463281035423279,6,1536,10.674391042994102,49152
375.86,23.84,6005,0.5211155712604523,7,1792,12.039060510986019,57344
366.78,23.14,6078,0.38998788595199585,8,2048,13.387228503997903,65536
374.64,23.62,6077,0.3896583914756775,9,2304,14.735781516996212,73728
375.8,23.21,6019,0.4449698328971863,10,2560,16.097304604991223,81920
375.67,23.45,6084,0.42821186780929565,11,2816,17.444340120986453,90112
372.93,23.36,6065,0.5965336859226227,12,3072,18.795645171994693,98304
373.68,23.76,6072,0.5688226521015167,13,3328,20.145294368994655,106496
376.33,25.0,6104,0.4713631868362427,14,3584,21.487875457998598,114688
382.61,25.97,6126,0.49018925428390503,15,3840,22.825635537999915,122880
371.19,24.44,6072,0.46148622035980225,16,4096,24.175217353986227,131072
367.34,24.02,6102,0.4299699068069458,17,4352,25.518089731995133,139264
371.15,23.6,6052,0.5330544710159302,18,4608,26.872051476995694,147456
373.05,23.7,6134,0.5721933245658875,19,4864,28.208188328993856,155648
378.66,24.29,6124,0.44651293754577637,20,5120,29.54622187098721,163840
383.68,24.64,6116,0.4719198942184448,21,5376,30.88606627599802,172032
384.4,24.56,6295,0.47082239389419556,22,5632,32.18779271499079,180224
385.73,24.91,6147,0.475175142288208,23,5888,33.52094239500002,188416
378.35,23.51,6090,0.49639540910720825,24,6144,34.86649086199759,196608
375.04,23.22,6093,0.3823601007461548,25,6400,36.21150546098943,204800
379.96,23.72,6042,0.4826222062110901,26,6656,37.5678174939967,212992
392.01,25.57,6067,0.5585208237171173,27,6912,38.91851197699725,221184
388.05,26.04,5987,0.47366607189178467,28,7168,40.28709622999304,229376
380.49,25.72,6030,0.4677521586418152,29,7424,41.64607962199079,237568
376.95,25.22,6085,0.43259263038635254,30,7680,42.99282682599733,245760
370.59,24.29,6059,0.46391451358795166,31,7936,44.34524693399726,253952
370.07,23.16,5945,0.42079752683639526,32,8192,45.72358225299104,262144
375.71,23.39,6024,0.4377323389053345,33,8448,47.08394691099238,270336
381.68,24.32,6069,0.4178946018218994,34,8704,48.43425647399272,278528
387.43,25.25,6092,0.5358167290687561,35,8960,49.77930946298875,286720
376.51,24.47,6095,0.3441186547279358,36,9216,51.123920108992024,294912
384.75,25.29,6076,0.5711394846439362,37,9472,52.47261230899312,303104
378.8,25.25,6088,0.370543897151947,38,9728,53.818645094987005,311296
374.67,24.52,6045,0.4346970319747925,39,9984,55.17433151099249,319488
357.18,22.63,6097,0.41262006759643555,40,10240,56.51837217999855,327680
363.82,23.0,6187,0.47200894355773926,41,10496,57.84293739098939,335872
356.71,22.37,6162,0.4253811240196228,42,10752,59.172833886987064,344064
356.49,22.13,6068,0.4868372082710266,43,11008,60.52344077899761,352256
365.72,22.84,5989,0.55697101354599,44,11264,61.89173459498852,360448
371.7,23.59,6022,0.49703657627105713,45,11520,63.25251181398926,368640
374.53,23.85,6023,0.49487411975860596,46,11776,64.61300699399726,376832
379.9,24.42,6140,0.4570990204811096,47,12032,65.94762141398678,385024
376.36,23.57,6192,0.41736578941345215,48,12288,67.27097147399036,393216
370.57,22.69,6424,0.46425437927246094,49,12544,68.54681164700014,401408
372.9,23.08,6312,0.47594261169433594,50,12800,69.84510871599196,409600
364.6,22.52,6236,0.37384265661239624,51,13056,71.15930943199783,417792
370.55,23.76,6117,0.4740212559700012,52,13312,72.49906812999689,425984
371.18,24.32,6049,0.45560353994369507,53,13568,73.85366379799962,434176
371.72,24.32,6066,0.48938125371932983,54,13824,75.20454512999277,442368
370.72,24.31,6148,0.45465368032455444,55,14080,76.53745301999152,450560
370.81,23.73,6049,0.3475380539894104,56,14336,77.89224200999888,458752
377.6,24.13,6089,0.4479193687438965,57,14592,79.2381305279996,466944
370.28,24.16,6037,0.4690290093421936,58,14848,80.5954828929971,475136
376.11,24.55,6133,0.5020662546157837,59,15104,81.93168477498693,483328
377.94,24.71,6103,0.4478924870491028,60,15360,83.27440801599005,491520
384.95,25.19,6214,0.5317168533802032,61,15616,84.59300448199792,499712
