,eplenmean,eprewmean,fps,loss/approxkl,loss/clipfrac,loss/policy_entropy,loss/policy_loss,loss/value_loss,misc/explained_variance,misc/nupdates,misc/serial_timesteps,misc/time_elapsed,misc/total_timesteps
176,392.35,23.565,1081.5,0.009522995000000001,0.116821283,2.1573369499999995,-0.010738883999999999,0.245075865,0.9100128188729287,177.0,45312.0,2691.609321149474,2899968
177,390.58500000000004,23.705,1080.0,0.014102621499999999,0.160044355,2.13952175,-0.013138028,0.203218065,0.9212469346821308,178.0,45568.0,2706.7768387534597,2916352
178,384.365,23.39,1080.0,0.01247249,0.15045166,2.1385781500000003,-0.013080587000000001,0.247180305,0.8885468915104866,179.0,45824.0,2721.9454903589794,2932736
179,389.025,23.924999999999997,1076.5,0.012674564749999999,0.1458842,2.1457711,-0.012837372000000001,0.24899002000000003,0.8883402086794376,180.0,46080.0,2737.1605203090003,2949120
180,387.53,24.015,1079.0,0.01512080475,0.176188155,2.1544429000000003,-0.013172960000000001,0.191906455,0.8871343433856964,181.0,46336.0,2752.3360135599796,2965504
181,393.28999999999996,24.439999999999998,1074.5,0.0230951935,0.21861776,2.13415585,-0.012834944249999999,0.221999355,0.8732709400355816,182.0,46592.0,2767.5762409599847,2981888
182,394.405,24.605,1081.0,0.014373061749999999,0.16464233,2.12224085,-0.010085214499999998,0.226967625,0.8858990222215652,183.0,46848.0,2782.7243585779797,2998272
183,382.925,23.525,1076.0,0.016540559500000003,0.17907715000000002,2.1334051,-0.014184164499999999,0.253604895,0.8621223308146,184.0,47104.0,2797.9449456709845,3014656
184,377.64,23.59,1073.0,0.019224527499999998,0.20674642,2.1282119,-0.0138213105,0.22340337999999998,0.890462052077055,185.0,47360.0,2813.2068962409976,3031040
185,372.02,23.31,1074.5,0.011592038750000002,0.14356486,2.1367783000000005,-0.011603909499999999,0.31328115999999995,0.8159199878573418,186.0,47616.0,2828.4475550204806,3047424
186,378.4,23.41,1077.5,0.0151098445,0.15377807500000001,2.13097715,-0.012497726,0.23685426999999998,0.8729762174189091,187.0,47872.0,2843.647394502972,3063808
187,387.96000000000004,23.865000000000002,1081.0,0.0135204585,0.161641445,2.1531471,-0.0114053685,0.19145405999999998,0.8913511373102665,188.0,48128.0,2858.7981188425038,3080192
188,385.58000000000004,23.509999999999998,1080.0,0.0161911385,0.17171224499999999,2.1332423499999997,-0.012264110499999998,0.304260015,0.8496170043945312,189.0,48384.0,2873.9625382059894,3096576
189,384.37,23.92,1079.5,0.0160247735,0.181610105,2.1387728500000005,-0.0140903495,0.16992917000000002,0.8856216855347157,190.0,48640.0,2889.134386775491,3112960
190,384.03,24.205,1082.0,0.0119745695,0.14607747299999999,2.14252485,-0.013164786749999999,0.23423166499999998,0.877150148153305,191.0,48896.0,2904.264127295959,3129344
191,381.995,24.259999999999998,1080.0,0.014624472999999999,0.14871215999999998,2.14448095,-0.0135340025,0.223789135,0.8875762484967709,192.0,49152.0,2919.4245805554965,3145728
192,388.55,24.505000000000003,1076.5,0.016916107,0.19488525499999998,2.11659025,-0.0143050175,0.131002895,0.9147889036685228,193.0,49408.0,2934.6361796254937,3162112
193,387.93,24.89,1074.0,0.015490930500000001,0.17577108000000002,2.1276770000000003,-0.01482884,0.23566448,0.8980996869504452,194.0,49664.0,2949.887852534477,3178496
194,390.39,25.045,1077.0,0.0165764095,0.19108072999999998,2.1067044499999996,-0.014076395,0.18764882,0.9076102860271931,195.0,49920.0,2965.097295438987,3194880
195,395.44,25.175,1079.0,0.011865670500000002,0.136617025,2.1042131,-0.012192406499999999,0.207585405,0.9040427096188068,196.0,50176.0,2980.2742400034913,3211264
196,392.265,24.805,1081.5,0.0247232685,0.203379315,2.11413785,-0.01138473,0.19226010500000001,0.9147095791995525,197.0,50432.0,2995.415115364478,3227648
197,392.615,25.0,1080.5,0.010696476,0.121846515,2.13384035,-0.0110217435,0.221041555,0.8822589628398418,198.0,50688.0,3010.5683918870054,3244032
198,395.83500000000004,25.265,1076.5,0.010382448,0.12064616,2.14173275,-0.012407709999999999,0.185907045,0.8969669155776501,199.0,50944.0,3025.7811881854723,3260416
199,405.23,25.86,1074.5,0.0140137195,0.16308593999999998,2.13105705,-0.013231498500000001,0.14981021,0.9089869428426027,200.0,51200.0,3041.016130431468,3276800
200,400.125,25.759999999999998,1076.0,0.0139917245,0.15619914000000001,2.1093023,-0.009984455,0.23021987,0.8689716458320618,201.0,51456.0,3056.240498131985,3293184
201,393.845,25.185000000000002,1076.5,0.0111582895,0.13391113200000002,2.1420321499999995,-0.012023034499999998,0.22139214499999998,0.8687981478869915,202.0,51712.0,3071.449652920477,3309568
202,387.07500000000005,24.380000000000003,1080.0,0.0113450425,0.130198165,2.1286129999999996,-0.012053966999999999,0.272193675,0.8437111787497997,203.0,51968.0,3086.6177207345027,3325952
203,383.855,24.18,1077.0,0.009705624,0.109293623,2.1472347999999997,-0.009937103,0.29962936500000004,0.866004154086113,204.0,52224.0,3101.827224940993,3342336
204,388.585,23.740000000000002,1072.0,0.0118305875,0.1251932825,2.1265403000000003,-0.0125765675,0.22023404000000002,0.9081432409584522,205.0,52480.0,3117.1011815249803,3358720
205,392.49,23.509999999999998,1074.0,0.0108692997,0.12154133749999999,2.12338705,-0.0110763465,0.243720315,0.8811240755021572,206.0,52736.0,3132.3484044069774,3375104
206,396.02,24.645,1078.5,0.0121914465,0.132558185,2.1158321,-0.011671985999999999,0.216507605,0.9054166227579117,207.0,52992.0,3147.5316464734788,3391488
207,391.705,24.95,1078.5,0.010797824000000001,0.12464396,2.1158887,-0.010852732,0.20405569499999998,0.9090667963027954,208.0,53248.0,3162.7177901744726,3407872
208,394.95000000000005,25.11,1078.0,0.011842751,0.13612874,2.11647885,-0.0128819875,0.231163465,0.8960537053644657,209.0,53504.0,3177.912256579468,3424256
