eplenmean,eprewmean,fps,misc/explained_variance,misc/nupdates,misc/serial_timesteps,misc/time_elapsed,misc/total_timesteps
136.42857142857142,3.5714285,2361,0.3643037676811218,1,256,3.469606244005263,8192
317.8205128205128,16.307692,6577,0.3321502208709717,2,512,4.715666816977318,16384
318.7358490566038,16.603773,6460,0.44841235876083374,3,768,5.984274434973486,24576
331.0617283950617,18.222221,6613,0.4717560410499573,4,1024,7.223555726988707,32768
353.97,20.32,6437,0.48221319913864136,5,1280,8.496746112999972,40960
351.9,20.52,6608,0.4235188364982605,6,1536,9.736923833959736,49152
365.59,21.42,6400,0.4802047610282898,7,1792,11.017419887008145,57344
352.0,19.72,6597,0.35308825969696045,8,2048,12.259717100008857,65536
363.41,20.36,6467,0.4150940775871277,9,2304,13.526934371970128,73728
360.17,20.37,6551,0.44703060388565063,10,2560,14.777953012962826,81920
351.65,19.67,6408,0.46474897861480713,11,2816,16.05674758699024,90112
350.1,19.9,6548,0.41968703269958496,12,3072,17.308517329976894,98304
347.38,19.14,6383,0.3647911548614502,13,3328,18.592413909966126,106496
339.27,18.62,6549,0.261749804019928,14,3584,19.843729390995577,114688
341.33,18.5,6379,0.3711888790130615,15,3840,21.128312262997497,122880
339.97,18.44,6569,0.3606269955635071,16,4096,22.375799262954388,131072
344.65,19.0,6396,0.33509451150894165,17,4352,23.65702030196553,139264
339.42,19.22,6556,0.381384015083313,18,4608,24.906926499970723,147456
335.96,18.86,6387,0.42309266328811646,19,4864,26.19003000500379,155648
338.58,19.37,6571,0.36269569396972656,20,5120,27.43735935195582,163840
344.43,19.66,6388,0.36254364252090454,21,5376,28.720262771006674,172032
356.78,20.08,6506,0.5159417986869812,22,5632,29.980044799973257,180224
350.78,19.18,6387,0.4415016770362854,23,5888,31.262997577956412,188416
365.34,19.78,6538,0.5057693719863892,24,6144,32.516468542977236,196608
366.57,19.64,6355,0.4916287064552307,25,6400,33.80612773500616,204800
378.52,21.18,6517,0.45282304286956787,26,6656,35.06369297299534,212992
386.03,22.54,6361,0.47452497482299805,27,6912,36.352077059971634,221184
384.68,23.28,6519,0.39461106061935425,28,7168,37.60913737397641,229376
376.86,22.79,6341,0.45559561252593994,29,7424,38.901495666010305,237568
359.29,20.64,6484,0.3984883427619934,30,7680,40.16538031899836,245760
356.59,19.97,6386,0.5528287589550018,31,7936,41.448483908956405,253952
351.76,18.68,6495,0.3331848978996277,32,8192,42.71023484895704,262144
344.87,18.35,6335,0.23643004894256592,33,8448,44.00376165698981,270336
342.58,19.02,6492,0.373434841632843,34,8704,45.26627754600486,278528
341.23,18.71,6352,0.5244790315628052,35,8960,46.55640127899824,286720
344.16,18.62,6546,0.4720102548599243,36,9216,47.80833765299758,294912
357.49,19.64,6366,0.3452643156051636,37,9472,49.095609848969616,303104
360.34,19.54,6519,0.34664541482925415,38,9728,50.35278901498532,311296
358.73,19.6,6289,0.4368596076965332,39,9984,51.655975984002,319488
343.45,18.79,6522,0.40455007553100586,40,10240,52.91256006498588,327680
341.71,19.46,6388,0.3852946162223816,41,10496,54.195650919980835,335872
333.18,18.17,6543,0.37163108587265015,42,10752,55.44811394799035,344064
336.08,18.3,6346,0.3373487591743469,43,11008,56.739515571971424,352256
340.01,19.58,6519,0.4621453881263733,44,11264,57.996563976979814,360448
341.84,18.72,6509,0.359316885471344,45,11520,59.25565934495535,368640
351.01,19.76,6378,0.43293267488479614,46,11776,60.54056590399705,376832
350.8,20.35,6399,0.3378816843032837,47,12032,61.821305879973806,385024
345.54,19.49,6565,0.38920605182647705,48,12288,63.06947852997109,393216
342.53,19.48,6412,0.5034381747245789,49,12544,64.34762823797064,401408
350.61,19.07,6577,0.42985624074935913,50,12800,65.5935470899567,409600
343.27,18.01,6380,0.46171802282333374,51,13056,66.87796668999363,417792
349.82,19.4,6554,0.4643057584762573,52,13312,68.12826616398524,425984
353.89,18.83,6427,0.41477465629577637,53,13568,69.403388806968,434176
361.55,20.32,6599,0.37471872568130493,54,13824,70.64532291999785,442368
365.75,19.99,6445,0.38249439001083374,55,14080,71.91672680899501,450560
373.77,20.54,6628,0.4742313027381897,56,14336,73.15317419799976,458752
377.25,21.02,6418,0.44868987798690796,57,14592,74.43022234796081,466944
380.06,20.73,6571,0.4117696285247803,58,14848,75.67736649600556,475136
370.19,19.34,6458,0.40444982051849365,59,15104,76.9464200999937,483328
369.04,20.02,6580,0.33709150552749634,60,15360,78.19175617099972,491520
364.81,20.07,6434,0.3907514810562134,61,15616,79.46544326096773,499712
