eplenmean,eprewmean,fps,misc/explained_variance,misc/nupdates,misc/serial_timesteps,misc/time_elapsed,misc/total_timesteps
349.1,22.1,6597,0.3318254351615906,99,25344,125.24293182394467,811008
350.45,22.15,6593,0.41176265478134155,100,25600,126.4860220599221,819200
363.27,23.0,6595,0.37691497802734375,101,25856,127.72872483998071,827392
374.25,24.05,6619,0.4817678928375244,102,26112,128.96687555499375,835584
378.62,24.1,6598,0.4647643566131592,103,26368,130.20896385796368,843776
382.07,23.94,6588,0.36095094680786133,104,26624,131.4528690900188,851968
376.57,23.24,6581,0.4201115369796753,105,26880,132.6980308810016,860160
387.65,24.72,6588,0.5692411065101624,106,27136,133.9421297319932,868352
384.75,24.6,6596,0.5144512057304382,107,27392,135.1845854789717,876544
385.07,24.85,6612,0.3615565299987793,108,27648,136.4241037099855,884736
379.74,24.61,6619,0.4290030002593994,109,27904,137.66209271294065,892928
376.86,23.74,6576,0.46956712007522583,110,28160,138.90815398702398,901120
367.12,22.47,6578,0.31960099935531616,111,28416,140.1540266450029,909312
359.1,21.54,6555,0.45056837797164917,112,28672,141.40403547591995,917504
356.64,21.15,6605,0.38191646337509155,113,28928,142.64491066895425,925696
351.69,21.68,6604,0.37549716234207153,114,29184,143.88574468402658,933888
348.83,21.8,6570,0.34229832887649536,115,29440,145.13301670202054,942080
359.04,22.9,6597,0.45857226848602295,116,29696,146.37508885597344,950272
359.0,22.44,6607,0.46402788162231445,117,29952,147.6153477539774,958464
370.46,22.95,6628,0.535323292016983,118,30208,148.8519573219819,966656
378.81,24.42,6616,0.49489152431488037,119,30464,150.0905853830045,974848
380.33,24.4,6612,0.4188545346260071,120,30720,151.33001364395022,983040
380.78,24.58,6577,0.5501118898391724,121,30976,152.5761356089497,991232
380.73,25.21,6574,0.45806217193603516,122,31232,153.82268116495106,999424
