eplenmean,eprewmean,fps,loss/approxkl,loss/clipfrac,loss/policy_entropy,loss/policy_loss,loss/value_loss,misc/explained_variance,misc/nupdates,misc/serial_timesteps,misc/time_elapsed,misc/total_timesteps
81.0,-2.53,1004,0.0014926698,0.0025838215,2.706605,-0.0013284286,2.4758666,0.018281877040863037,1,256,16.313960980000047,16384
80.18,-1.34,1054,0.0044131014,0.026672363,2.68888,-0.0028229088,0.14785463,0.0830504298210144,2,512,31.844733400999758,32768
74.02,-2.18,1051,0.003436718,0.025675455,2.6765325,-0.0035065596,0.13677187,0.17339158058166504,3,768,47.4267560469998,49152
74.68,-1.84,1057,0.0033814162,0.025390625,2.6829977,-0.0038873095,0.12760405,0.3469269871711731,4,1024,62.92539164700065,65536
77.2,-1.87,1057,0.0043309066,0.04579671,2.6789668,-0.0077641145,0.10610476,0.48706114292144775,5,1280,78.4193078240005,81920
80.22,-1.3,1056,0.005772931,0.06854248,2.6619945,-0.009532663,0.1028924,0.534877210855484,6,1536,93.92202716000065,98304
73.43,-1.09,1052,0.00662238,0.07765707,2.6375237,-0.010096106,0.08260728,0.6337502598762512,7,1792,109.49117024299994,114688
81.76,-0.21,1060,0.006812262,0.08622233,2.6341083,-0.012644981,0.06296026,0.6320458948612213,8,2048,124.93841146600062,131072
82.69,-0.61,1061,0.007858901,0.10030111,2.6322184,-0.013575691,0.07656193,0.6306946277618408,9,2304,140.37503746100083,147456
87.86,-0.07,1052,0.010741071,0.14034016,2.6102593,-0.014108171,0.07146639,0.6262197494506836,10,2560,155.9416578270011,163840
76.37,-0.56,1048,0.011508174,0.15338135,2.6047137,-0.016061416,0.07622072,0.6468390226364136,11,2816,171.56936254300126,180224
79.39,-0.27,1050,0.0122618405,0.16379802,2.5790372,-0.01648263,0.07573005,0.6373901069164276,12,3072,187.1613989790003,196608
84.57,0.33,1055,0.011806463,0.1630249,2.5855715,-0.017096424,0.06446958,0.5832590162754059,13,3328,202.68775431799986,212992
82.39,0.63,1057,0.013056326,0.17077637,2.5786622,-0.017476806,0.05768523,0.5922949314117432,14,3584,218.18120279200048,229376
83.94,0.16,1056,0.014886268,0.1817627,2.5567212,-0.02020753,0.078549206,0.5636324882507324,15,3840,233.68247642900133,245760
84.05,0.28,1050,0.0144772725,0.18833415,2.5771692,-0.02144616,0.06371451,0.6178829073905945,16,4096,249.27988401400034,262144
89.69,0.91,1048,0.016824516,0.21254475,2.559393,-0.02085349,0.057014342,0.6415407061576843,17,4352,264.9132937560007,278528
80.67,1.05,1053,0.018961322,0.22908528,2.565449,-0.017737614,0.04651926,0.6839056313037872,18,4608,280.46028027100147,294912
84.67,1.12,1059,0.017946085,0.23114014,2.5462594,-0.018279929,0.042374667,0.7260100543498993,19,4864,295.9200531690003,311296
89.39,1.93,1056,0.017113203,0.2057902,2.5373375,-0.021575764,0.04698002,0.7542691826820374,20,5120,311.42945552499987,327680
78.42,1.5,1061,0.021049768,0.25050864,2.5108764,-0.020655662,0.04096035,0.8029939234256744,21,5376,326.8677636550001,344064
94.4,1.58,1056,0.021089884,0.2568563,2.4974136,-0.019941205,0.044738222,0.8072387427091599,22,5632,342.3750531170008,360448
88.27,1.72,1059,0.020475205,0.25134277,2.4871194,-0.020471228,0.042929564,0.8437124043703079,23,5888,357.84412298400093,376832
96.09,1.91,1053,0.020900361,0.25120035,2.4842536,-0.021179223,0.0343963,0.8368731588125229,24,6144,373.4001101190006,393216
91.73,1.57,1058,0.021670423,0.25258383,2.4726965,-0.022648586,0.04399615,0.8400988876819611,25,6400,388.8841670420006,409600
102.4,2.67,1057,0.02093744,0.24593098,2.4576962,-0.021630898,0.03797061,0.8715895861387253,26,6656,404.37685164600043,425984
102.57,2.19,1055,0.023325274,0.2751058,2.4468758,-0.019485753,0.0324126,0.8710565865039825,27,6912,419.90659044099993,442368
105.2,2.44,1053,0.025271328,0.2775065,2.4239411,-0.019408729,0.042834774,0.8413771092891693,28,7168,435.46324565600116,458752
96.58,1.91,1055,0.026537932,0.2799479,2.4176085,-0.021574555,0.04370654,0.8411279916763306,29,7424,450.9804460209998,475136
106.94,2.82,1049,0.027153105,0.2889811,2.402262,-0.02206246,0.043691453,0.8318908363580704,30,7680,466.59180444100093,491520
105.41,2.79,1053,0.020002771,0.24619548,2.3944027,-0.017893435,0.05920164,0.8293565511703491,31,7936,482.13734872500027,507904
114.47,2.98,1052,0.02443886,0.27046713,2.3867903,-0.021832272,0.05359306,0.8378004729747772,32,8192,497.70766106500014,524288
126.91,2.98,1054,0.029707225,0.30881754,2.361831,-0.021987898,0.063470386,0.8162077516317368,33,8448,513.2416579350011,540672
121.91,3.64,1059,0.025066862,0.27028403,2.3568754,-0.011942009,0.1338533,0.7016166150569916,34,8704,528.709193998,557056
123.37,3.33,1053,0.024285683,0.2744751,2.3477623,-0.016587298,0.07964166,0.7785697132349014,35,8960,544.2572941480012,573440
142.63,4.11,1058,0.025090488,0.2831421,2.3628557,-0.017049583,0.09468154,0.7745997160673141,36,9216,559.7361548420013,589824
141.29,4.38,1060,0.022431841,0.2637329,2.3464448,-0.020572003,0.08274234,0.8162358105182648,37,9472,575.1857761650008,606208
155.12,4.56,1063,0.023510685,0.2802124,2.328673,-0.01457039,0.11088324,0.7701568305492401,38,9728,590.5938409680002,622592
183.68,6.16,1065,0.020330595,0.24957275,2.340195,-0.016129453,0.18579815,0.7028889954090118,39,9984,605.9741934320009,638976
190.97,6.43,1053,0.02423554,0.27089438,2.3312259,-0.014299163,0.17565085,0.7501424998044968,40,10240,621.5225831900007,655360
191.66,5.5,1058,0.021237522,0.24849446,2.3363392,-0.016884716,0.12884654,0.8325745165348053,41,10496,637.0016673669998,671744
181.65,5.88,1057,0.02582953,0.27412924,2.3604825,-0.019915164,0.1262265,0.8327606469392776,42,10752,652.4967604720005,688128
181.29,5.56,1056,0.025384707,0.28066,2.3486094,-0.018827282,0.134715,0.848332017660141,43,11008,667.9995010130006,704512
198.57,6.41,1064,0.017913353,0.22532146,2.35481,-0.018433502,0.12870498,0.8754629045724869,44,11264,683.3985262320002,720896
187.12,6.66,1058,0.019766465,0.2310791,2.3247762,-0.02312667,0.12301046,0.886893019080162,45,11520,698.8818818899999,737280
168.34,4.76,1059,0.025866417,0.27913412,2.3431833,-0.022113264,0.08680672,0.8887828662991524,46,11776,714.352968483001,753664
182.95,6.31,1051,0.022942098,0.25551352,2.313582,-0.019688586,0.12882183,0.8946014046669006,47,12032,729.9277307520006,770048
193.94,7.27,1044,0.023467178,0.2542521,2.286772,-0.018282875,0.18425943,0.8629479855298996,48,12288,745.607469685001,786432
204.55,8.43,1053,0.019573573,0.22263591,2.2574594,-0.02042651,0.15593727,0.9070358499884605,49,12544,761.1608534200004,802816
231.72,10.74,1054,0.025602119,0.26236978,2.2385895,-0.018724406,0.17432763,0.9187374264001846,50,12800,776.7023319660002,819200
243.92,11.04,1050,0.026582295,0.26444498,2.2409256,-0.019192671,0.15786697,0.9178399741649628,51,13056,792.2928400600013,835584
232.11,9.38,1052,0.027286097,0.25280762,2.2350545,-0.010186656,0.2222717,0.912938691675663,52,13312,807.8608397650005,851968
225.85,10.64,1051,0.019831372,0.2176717,2.2021806,-0.012112652,0.21527006,0.9343853369355202,53,13568,823.436413716001,868352
238.59,10.86,1054,0.022609925,0.24206543,2.1994336,-0.017856251,0.31917033,0.883098304271698,54,13824,838.9755177010011,884736
264.44,12.9,1060,0.025091888,0.24125163,2.1837494,-0.01802382,0.30575842,0.8868878930807114,55,14080,854.4291951080013,901120
248.92,11.42,1052,0.022135986,0.25604248,2.1717079,-0.023451103,0.1763155,0.9293702393770218,56,14336,869.9899253790009,917504
248.52,12.17,1048,0.02011999,0.23551433,2.1734576,-0.020622894,0.21424796,0.9341649636626244,57,14592,885.6118543000011,933888
279.22,13.34,1045,0.021426952,0.24464925,2.2144134,-0.020663207,0.19139151,0.9235837310552597,58,14848,901.2885362390007,950272
254.69,10.68,1050,0.031978786,0.2912394,2.1852393,-0.018966684,0.21661834,0.9147517904639244,59,15104,916.8876056480003,966656
278.42,14.18,1047,0.027391858,0.27205405,2.1761463,-0.018390724,0.19524385,0.9391165971755981,60,15360,932.528484421,983040
276.87,13.04,1053,0.021801054,0.23461914,2.2077227,-0.021144485,0.18314411,0.9318420812487602,61,15616,948.0739756950006,999424
271.86,12.35,1055,0.022363229,0.25417075,2.1962078,-0.024351187,0.17811751,0.9352554604411125,62,15872,963.6038818380002,1015808
264.87,13.06,1056,0.021269428,0.24800618,2.1992457,-0.020121658,0.18030846,0.9419314227998257,63,16128,979.1095098770002,1032192
271.42,13.55,1055,0.021691822,0.24076335,2.1770885,-0.022216769,0.23986393,0.925991378724575,64,16384,994.6278491120011,1048576
275.65,13.59,1059,0.026372155,0.27496338,2.166371,-0.019462733,0.20474307,0.9343338161706924,65,16640,1010.0894441,1064960
295.36,15.06,1055,0.018445045,0.21221924,2.1648357,-0.02456262,0.21081541,0.9409809298813343,66,16896,1025.6168090640003,1081344
287.7,14.0,1054,0.015343406,0.18798828,2.1944215,-0.017987002,0.24662797,0.9319356232881546,67,17152,1041.149389661001,1097728
284.4,14.34,1054,0.017448315,0.21901448,2.1465116,-0.014335581,0.23801468,0.9494978114962578,68,17408,1056.6895745210004,1114112
292.3,14.7,1053,0.02190909,0.23486328,2.1884072,-0.022643676,0.2093451,0.9421481862664223,69,17664,1072.2479208550012,1130496
267.95,12.9,1052,0.01920363,0.2255656,2.1781108,-0.016514197,0.23043485,0.9383145794272423,70,17920,1087.811212083001,1146880
289.63,14.54,1053,0.023556918,0.2519938,2.165693,-0.021970063,0.20363949,0.9405677877366543,71,18176,1103.3602046110009,1163264
298.26,15.12,1057,0.022735475,0.25661215,2.150203,-0.020001233,0.23185664,0.9254848584532738,72,18432,1118.8568687879997,1179648
311.36,16.35,1051,0.020117981,0.2366333,2.1243103,-0.017638823,0.18892495,0.9479002989828587,73,18688,1134.436745078001,1196032
313.12,17.18,1055,0.014279864,0.17952473,2.159922,-0.014806643,0.2380475,0.9456895850598812,74,18944,1149.958926745001,1212416
290.19,14.42,1056,0.021203628,0.22865804,2.1512406,-0.016755084,0.22551887,0.93416478484869,75,19200,1165.469071378,1228800
265.97,13.02,1057,0.022965124,0.2411092,2.1403692,-0.021062015,0.25767747,0.9273826703429222,76,19456,1180.968018767,1245184
285.37,14.88,1059,0.020418122,0.24041748,2.1369474,-0.018473042,0.1959808,0.954888254404068,77,19712,1196.4312804310011,1261568
298.46,16.0,1062,0.02326394,0.27624512,2.134985,-0.018417703,0.19189864,0.9505234509706497,78,19968,1211.8571818910004,1277952
312.38,16.38,1061,0.024132984,0.22491455,2.117895,-0.019664066,0.29940906,0.927215114235878,79,20224,1227.2953986370012,1294336
316.51,16.88,1052,0.019414274,0.23142497,2.1341493,-0.024727622,0.20469946,0.9477791115641594,80,20480,1242.8659307990001,1310720
311.18,16.67,1054,0.025583414,0.26784262,2.0935872,-0.019825382,0.21492733,0.9417319595813751,81,20736,1258.3972330230008,1327104
327.97,17.06,1054,0.023816884,0.26983643,2.0757215,-0.01724652,0.25100157,0.9405527114868164,82,20992,1273.929094643001,1343488
320.09,17.31,1055,0.02391809,0.2354126,2.1285548,-0.018185992,0.21261102,0.948576595634222,83,21248,1289.4582133980002,1359872
321.6,18.04,1064,0.019765446,0.23881023,2.125607,-0.02249558,0.17760618,0.9533274695277214,84,21504,1304.8529624790008,1376256
347.69,19.17,1060,0.024416009,0.2592977,2.1215992,-0.022340635,0.2265421,0.937232255935669,85,21760,1320.3062874420011,1392640
348.97,18.44,1054,0.025920464,0.25661215,2.1314101,-0.013166371,0.21874698,0.9386310316622257,86,22016,1335.8504422260012,1409024
331.47,17.33,1048,0.019591643,0.22810872,2.119659,-0.022576908,0.18447661,0.9512120820581913,87,22272,1351.4803935020009,1425408
313.33,16.87,1056,0.0361242,0.3001709,2.0985768,-0.019027023,0.23249549,0.9335018396377563,88,22528,1366.9906399709998,1441792
326.2,19.3,1061,0.01622315,0.19445801,2.1316059,-0.023506314,0.19160283,0.9365401938557625,89,22784,1382.4321811240006,1458176
333.7,19.06,1064,0.019887995,0.22814941,2.1206992,-0.021950029,0.20603977,0.9365168884396553,90,23040,1397.8285296230006,1474560
327.68,17.13,1059,0.023568938,0.24043782,2.1317117,-0.018114215,0.28746948,0.9050265774130821,91,23296,1413.2899487020004,1490944
328.88,18.03,1053,0.02594968,0.2773234,2.1427808,-0.016365495,0.18687515,0.9400747306644917,92,23552,1428.8424809490007,1507328
343.75,19.79,1046,0.033911154,0.30403647,2.1136746,-0.020718874,0.23252529,0.9265449196100235,93,23808,1444.501418279,1523712
331.71,18.72,1052,0.022404104,0.26019287,2.1165416,-0.01742329,0.26524964,0.9211913123726845,94,24064,1460.0717846469997,1540096
314.21,17.75,1054,0.021697171,0.23980713,2.1148806,-0.020648597,0.22215952,0.9410236701369286,95,24320,1475.6148377179998,1556480
318.67,17.02,1060,0.025456062,0.26180014,2.1293502,-0.019435087,0.23196886,0.9320282638072968,96,24576,1491.0692738570015,1572864
329.33,17.55,1059,0.028682733,0.28580728,2.1218016,-0.020577146,0.2788678,0.9218763634562492,97,24832,1506.5319956740004,1589248
337.64,18.57,1060,0.024544263,0.22562663,2.0953443,-0.012975928,0.24693565,0.9348796084523201,98,25088,1521.9800094780003,1605632
354.99,20.35,1060,0.021803536,0.23321533,2.0820386,-0.017527452,0.25407514,0.9217339530587196,99,25344,1537.4347692050014,1622016
