avg_norm_adj,avg_norm_g,avg_norm_grads_f,avg_norm_k,avg_norm_k_dot_g,entropy,explained_variance,fps,loss,loss_bc,loss_f,loss_policy,loss_q,mean_episode_length,mean_episode_reward,norm_grads,norm_grads_policy,norm_grads_q,total_timesteps
0.19453686475753784,6.489401340484619,6.383138656616211,3.8797309398651123,6.512364387512207,2.7067904472351074,0.008830010890960693,4208,0.00044127926230430603,-0.0,-0.07046188414096832,-0.07046188414096832,0.19594213366508484,74.975,-1.2797649651765823,0.5628318190574646,0.41637903451919556,0.3779538869857788,112000
0.06383714079856873,4.182278633117676,4.145274639129639,3.880397081375122,4.200178146362305,2.706589460372925,0.13700789213180542,4168,0.23642118275165558,-0.0,0.22297999262809753,0.22297999262809753,0.08101417124271393,80.7,-1.1037430144846438,0.32236340641975403,0.19331511855125427,0.25485384464263916,120000
0.1598140299320221,5.7457075119018555,5.660325050354004,3.883366346359253,5.801054954528809,2.705610752105713,0.16437619924545288,4167,0.07330165803432465,-0.0,0.014559458009898663,0.014559458009898663,0.17159661650657654,81.15,-1.21488116979599,0.5502529740333557,0.40912339091300964,0.3687787652015686,128000
0.24004507064819336,6.012096881866455,5.884189605712891,3.883026599884033,6.028422832489014,2.705933094024658,0.1342688798904419,4156,-0.30607348680496216,-0.0,-0.40172356367111206,-0.40172356367111206,0.24541881680488586,79.875,-0.7468416288495063,0.936551570892334,0.5765074491500854,0.7399598956108093,136000
0.06776292622089386,4.608889579772949,4.569519996643066,3.8910999298095703,4.675197124481201,2.704416275024414,0.1233677864074707,4137,0.33147990703582764,-0.0,0.3168928921222687,0.3168928921222687,0.0832623690366745,76.525,-0.5808333843946457,0.3607937693595886,0.15039606392383575,0.3381689786911011,144000
0.2367040365934372,5.609970569610596,5.48363733291626,3.8933005332946777,5.591525554656982,2.7042458057403564,0.03747910261154175,4120,-0.42186933755874634,-0.0,-0.499653160572052,-0.499653160572052,0.20965257287025452,74.55,-0.9887787409126758,0.6258564591407776,0.40490368008613586,0.49246543645858765,152000
0.07463382929563522,3.330350399017334,3.287445545196533,3.884660005569458,3.3665943145751953,2.7046236991882324,-0.15118670463562012,4099,0.025283489376306534,-0.0,0.026696085929870605,0.026696085929870605,0.05126728489995003,78.175,-0.7771726176142693,0.20801396667957306,0.13460753858089447,0.16172397136688232,160000
0.13808795809745789,5.727316856384277,5.652083396911621,3.902639389038086,5.8948259353637695,2.698315382003784,-0.012452960014343262,3947,0.23119579255580902,-0.0,0.17866326868534088,0.17866326868534088,0.15903134644031525,80.9,-0.7016749367117882,0.38626426458358765,0.23067881166934967,0.2977088689804077,168000
0.17666926980018616,6.016510009765625,5.916141510009766,3.938793659210205,6.105271339416504,2.6874840259552,0.1820163130760193,3825,-0.007416039705276489,-0.0,-0.08229391276836395,-0.08229391276836395,0.20350542664527893,82.625,-0.7462047405540944,0.5424321293830872,0.39610710740089417,0.3523244857788086,176000
0.1612873673439026,4.8177289962768555,4.728853225708008,3.881417751312256,4.885066032409668,2.691901445388794,0.17880988121032715,3727,-0.11458825320005417,-0.0,-0.16511276364326477,-0.16511276364326477,0.15488705039024353,79.25,-0.758014427125454,0.37642213702201843,0.21264442801475525,0.2867145240306854,184000
0.14307667315006256,5.07096529006958,4.992254734039307,3.9283645153045654,5.1255693435668945,2.684065580368042,0.02580970525741577,3604,-0.02585688792169094,-0.0,-0.0773269310593605,-0.0773269310593605,0.15662139654159546,70.7,-0.6554533444344998,0.2037549763917923,0.1373932659626007,0.14883223176002502,192000
0.027828950434923172,3.650341033935547,3.6340091228485107,3.907745361328125,3.716315746307373,2.68599271774292,0.0026060938835144043,3525,0.3825351595878601,-0.0,0.3758271336555481,0.3758271336555481,0.06713595986366272,81.225,-0.49390203356742857,0.2654443383216858,0.07462476938962936,0.24660207331180573,200000
0.15636686980724335,4.8796257972717285,4.791895866394043,4.021988868713379,5.139630317687988,2.6654257774353027,0.23974400758743286,3434,-0.11365459859371185,-0.0,-0.17138893902301788,-0.17138893902301788,0.168777197599411,80.05,-0.16438310369849204,0.32340410351753235,0.2007247507572174,0.2667103111743927,208000
0.15809200704097748,4.589519500732422,4.503510475158691,3.9618098735809326,4.811185359954834,2.6664061546325684,0.0927247405052185,3360,-0.06209508329629898,-0.0,-0.11477620899677277,-0.11477620899677277,0.15869037806987762,73.275,-0.7372880041599273,0.19368687272071838,0.10581211745738983,0.13892751932144165,216000
0.014091779477894306,3.009768009185791,3.0012011528015137,3.8787639141082764,3.1156909465789795,2.68232798576355,0.05178940296173096,3303,0.36395683884620667,-0.0,0.36282414197921753,0.36282414197921753,0.05591198056936264,93.575,-0.9596451163291931,0.2942326068878174,0.06791652739048004,0.26247480511665344,224000
0.030196338891983032,3.8845157623291016,3.8677408695220947,3.878866672515869,3.978334426879883,2.680245876312256,-0.04529106616973877,3237,0.4326310157775879,-0.0,0.423185259103775,0.423185259103775,0.07249642163515091,79.525,-0.7748780705034732,0.38037610054016113,0.08983708173036575,0.31344765424728394,232000
0.2175152748823166,9.237677574157715,9.10894775390625,4.247475624084473,9.912904739379883,2.6332836151123047,0.16795796155929565,3188,0.3599015176296234,-0.0,0.2169845998287201,0.2169845998287201,0.3384994864463806,77.7,-1.0837155267596246,0.5064250230789185,0.2592974901199341,0.43516024947166443,240000
0.11156691610813141,4.066683769226074,4.00684118270874,3.8918519020080566,4.1000518798828125,2.662545680999756,0.16047543287277222,3132,0.003190891817212105,-0.0,-0.027716249227523804,-0.027716249227523804,0.11506519466638565,73.775,-0.5410154186189174,0.13205420970916748,0.0958348959684372,0.09601526707410812,248000
0.08490481227636337,4.413999080657959,4.36726713180542,3.983280897140503,4.595442295074463,2.6473941802978516,0.02105039358139038,3090,0.28313392400741577,-0.0,0.2434747964143753,0.2434747964143753,0.13226613402366638,75.275,-0.28871156126260755,0.2729218900203705,0.09715840965509415,0.28452008962631226,256000
0.11733873188495636,4.912372589111328,4.846963405609131,3.9773993492126465,5.208712577819824,2.636915922164917,0.30326902866363525,3050,0.21194812655448914,-0.0,0.16371245682239532,0.16371245682239532,0.1492096483707428,79.425,-0.7925174035131931,0.17908595502376556,0.11870979517698288,0.13088829815387726,264000
0.016529088839888573,3.2175140380859375,3.207841396331787,3.8983826637268066,3.35164213180542,2.6572303771972656,0.5585719347000122,3014,0.40018749237060547,-0.0,0.4045947194099426,0.4045947194099426,0.044330157339572906,81.925,-0.37016753032803534,0.16916438937187195,0.04958946630358696,0.155686154961586,272000
0.06100534647703171,2.8105595111846924,2.775251626968384,4.0916032791137695,2.9159860610961914,2.635174512863159,0.4718742370605469,2986,0.019286448135972023,-0.0,0.019146282225847244,0.019146282225847244,0.05298382043838501,80.425,-0.6178776174783707,0.0974985882639885,0.06624597311019897,0.07007468491792679,280000
0.11429391801357269,5.0501580238342285,4.988410949707031,3.8650290966033936,5.063990116119385,2.639874219894409,0.4175227880477905,2948,0.21086180210113525,-0.0,0.17290844023227692,0.17290844023227692,0.12870420515537262,73.175,-0.6641120247542858,0.19081971049308777,0.12963637709617615,0.14428217709064484,288000
