eplenmean,eprewmean,fps,loss/approxkl,loss/clipfrac,loss/policy_entropy,loss/policy_loss,loss/value_loss,misc/explained_variance,misc/nupdates,misc/serial_timesteps,misc/time_elapsed,misc/total_timesteps
85.51,-2.13,1662,0.00028574723,0.0,2.7077723,-0.00043627713,0.6779205,0.00948643684387207,1,256,9.852772489946801,16384
82.6,-2.35,1835,0.00086625566,0.0008544922,2.7056096,-0.0011160561,0.30617672,0.025325417518615723,2,512,18.780175022955518,32768
75.39,-2.01,1825,0.002891943,0.01804606,2.692834,-0.0016691681,0.36488283,0.03921914100646973,3,768,27.755214863980655,49152
84.2,-2.37,1830,0.0022914829,0.01163737,2.6873314,-0.0022929886,0.28871933,0.08961373567581177,4,1024,36.70549567899434,65536
73.95,-1.16,1832,0.0044531575,0.03100586,2.6496255,-0.0038132342,0.20547076,0.23559439182281494,5,1280,45.64696260698838,81920
74.02,-1.54,1832,0.004150174,0.021809896,2.630092,-0.0029620193,0.21819873,0.4143657684326172,6,1536,54.586945132992696,98304
73.37,-1.4,1836,0.0031335475,0.02089437,2.6283872,-0.0030358748,0.19186978,0.5560053586959839,7,1792,63.50791255699005,114688
76.94,-1.37,1833,0.0037864384,0.030700684,2.6249168,-0.0048329337,0.19072902,0.5948617160320282,8,2048,72.4445693109883,131072
76.3,-0.79,1833,0.0035034474,0.02598063,2.633932,-0.0059599816,0.19166036,0.642551839351654,9,2304,81.38126793998526,147456
80.22,-0.67,1831,0.0043113614,0.03647868,2.6119797,-0.0066762683,0.15348728,0.6939630508422852,10,2560,90.32584645197494,163840
73.25,-0.59,1829,0.003633992,0.027974447,2.6091216,-0.0056613325,0.13375832,0.7069085836410522,11,2816,99.28163554397179,180224
78.72,-0.61,1828,0.0045781317,0.052042644,2.6107848,-0.0072937994,0.13020353,0.7324161529541016,12,3072,108.24176896398421,196608
74.57,-0.42,1818,0.004448923,0.04321289,2.6046352,-0.0075734532,0.11805432,0.7499050199985504,13,3328,117.25339566497132,212992
79.71,-0.13,1830,0.0035584148,0.033406574,2.602767,-0.0054492676,0.15587293,0.7448121309280396,14,3584,126.20372032595333,229376
80.07,-0.05,1831,0.005109267,0.048116047,2.5728672,-0.009036734,0.13067068,0.8281528800725937,15,3840,135.14790209999774,245760
77.01,-0.23,1828,0.0046230066,0.047851562,2.5658386,-0.00943837,0.16422343,0.7197434902191162,16,4096,144.10939410998253,262144
79.14,0.06,1828,0.0050303633,0.055074055,2.5765388,-0.010423879,0.119612314,0.7280654907226562,17,4352,153.072336091951,278528
77.66,0.32,1830,0.0061882525,0.07655843,2.5582762,-0.010829459,0.15933323,0.6739166975021362,18,4608,162.02431693096878,294912
77.36,0.34,1824,0.007078908,0.09324137,2.5535502,-0.011425444,0.11879719,0.769277885556221,19,4864,171.0032472849707,311296
80.46,0.42,1829,0.006127182,0.07212321,2.519554,-0.012216241,0.118287556,0.7501319348812103,20,5120,179.95703946397407,327680
78.64,0.33,1827,0.00843778,0.10809326,2.5140815,-0.010055881,0.14973868,0.7040489315986633,21,5376,188.92201978998492,344064
75.29,0.21,1829,0.007086374,0.08693441,2.5195775,-0.012373372,0.12069004,0.7425059378147125,22,5632,197.8774429289624,360448
85.43,0.09,1828,0.008014181,0.10365804,2.5131285,-0.014156983,0.12264968,0.7289185225963593,23,5888,206.8392918209429,376832
80.51,0.57,1829,0.007812952,0.099975586,2.5040734,-0.014725726,0.10498709,0.6950162947177887,24,6144,215.79560525895795,393216
77.29,0.77,1830,0.0077736173,0.09755453,2.4909608,-0.013323047,0.09850355,0.7664597183465958,25,6400,224.74599827296333,409600
80.2,0.54,1831,0.007174203,0.09122721,2.5022466,-0.010836924,0.10121604,0.773343563079834,26,6656,233.69285287696403,425984
