eplenmean,eprewmean,fps,loss/approxkl,loss/clipfrac,loss/policy_entropy,loss/policy_loss,loss/value_loss,misc/explained_variance,misc/nupdates,misc/serial_timesteps,misc/time_elapsed,misc/total_timesteps
80.59,-2.24,1294,0.00024127417,0.0,2.7078266,-0.00061757315,0.8955938,0.0069086551666259766,1,256,12.65330072300003,16384
81.38,-2.13,2071,0.0011715555,0.0016072592,2.7050002,-0.0012359343,0.14094536,0.056298017501831055,2,512,20.562556713999584,32768
86.76,-2.62,2052,0.003019877,0.012023926,2.6896503,-0.0023446043,0.15128814,0.11283308267593384,3,768,28.545380837000266,49152
79.39,-2.19,2034,0.0027387363,0.0072224936,2.677253,-0.0017399044,0.11470116,0.26741981506347656,4,1024,36.59780612400027,65536
78.54,-2.18,2018,0.005550667,0.035380047,2.6388316,-0.0036908195,0.11360723,0.43689030408859253,5,1280,44.71665242000017,81920
73.28,-1.62,1996,0.0035983461,0.024556478,2.6411207,-0.0042180303,0.103314914,0.5417400598526001,6,1536,52.922675566999715,98304
75.65,-1.07,1973,0.002677721,0.015034993,2.628405,-0.004222313,0.07268672,0.6443539261817932,7,1792,61.223568964999686,114688
73.73,-1.22,1951,0.0046718395,0.038472492,2.614063,-0.005131104,0.07276688,0.6627756655216217,8,2048,69.61877677699977,131072
74.98,-0.99,1945,0.0037477463,0.03277588,2.5986404,-0.0077812932,0.06262845,0.7012706100940704,9,2304,78.04031524699985,147456
75.45,-1.06,1942,0.0049630855,0.049072266,2.6020896,-0.007419893,0.05339867,0.7707546204328537,10,2560,86.4766343199999,163840
81.0,-1.14,1956,0.0048795524,0.054280598,2.6086926,-0.010457779,0.06784749,0.7854928523302078,11,2816,94.85232962600003,180224
75.09,-0.87,1968,0.004889676,0.04984538,2.6163754,-0.011985189,0.05286788,0.7638518065214157,12,3072,103.17430377100027,196608
78.76,-0.61,1974,0.006260397,0.07456461,2.6010902,-0.013816106,0.051771116,0.7878150790929794,13,3328,111.47465619299965,212992
73.5,-0.05,1980,0.006649211,0.08589681,2.587824,-0.015671952,0.049950313,0.8493505567312241,14,3584,119.74702040699958,229376
73.5,-0.66,1979,0.0059473645,0.070902504,2.5950253,-0.0142864855,0.061772775,0.8215713649988174,15,3840,128.02605974400012,245760
76.61,-0.68,1977,0.0071504475,0.089416504,2.5824559,-0.01595741,0.06273917,0.8360831886529922,16,4096,136.31090465299985,262144
80.11,-0.31,1975,0.007689062,0.09918213,2.5793364,-0.018585933,0.066630326,0.7552128732204437,17,4352,144.6054472879996,278528
80.67,-1.01,1976,0.0082245795,0.10782877,2.573883,-0.019634387,0.08323736,0.7484511435031891,18,4608,152.89387319100024,294912
76.64,-0.63,1972,0.008776209,0.11124674,2.5689027,-0.0191662,0.07522545,0.679470956325531,19,4864,161.20248649699988,311296
76.08,0.19,1964,0.007172424,0.0941569,2.568464,-0.019306045,0.053575054,0.7847447693347931,20,5120,169.54395703299997,327680
82.01,0.27,1966,0.008651112,0.10624186,2.5526023,-0.020457,0.050589517,0.7880291044712067,21,5376,177.87463025800025,344064
80.03,0.12,1943,0.008686324,0.110575356,2.528862,-0.018946199,0.05669637,0.7818274050951004,22,5632,186.30574120799974,360448
79.02,0.56,1968,0.009362941,0.12005615,2.533507,-0.020367509,0.062305536,0.7029103934764862,23,5888,194.62951281699952,376832
80.59,0.56,1978,0.010708525,0.13230388,2.5027761,-0.019795315,0.060256865,0.6970496475696564,24,6144,202.91172432799976,393216
74.14,0.47,1974,0.010293004,0.12860107,2.4954026,-0.021865688,0.049457733,0.6946183145046234,25,6400,211.20821764099946,409600
79.09,0.39,1978,0.011695766,0.1517334,2.4762738,-0.020315299,0.059257478,0.6786408722400665,26,6656,219.49171823300003,425984
83.57,0.69,1979,0.011351649,0.13995361,2.4668972,-0.023695864,0.05653957,0.7182344794273376,27,6912,227.76947680899957,442368
80.43,0.73,1983,0.011468536,0.14408366,2.4667032,-0.022266164,0.0569783,0.7001826763153076,28,7168,236.03036781099945,458752
75.85,0.56,1980,0.013477596,0.17242432,2.440873,-0.022610381,0.056217924,0.6905567348003387,29,7424,244.30173314500007,475136
86.34,0.77,1973,0.011500594,0.14261882,2.462,-0.023997577,0.05328816,0.7044359743595123,30,7680,252.6040870500001,491520
78.89,0.8,1982,0.0112865465,0.1431071,2.4740937,-0.0245794,0.041951094,0.7478009462356567,31,7936,260.8700488759996,507904
84.07,1.13,1981,0.010695907,0.13411458,2.455916,-0.024890276,0.03468999,0.8457874059677124,32,8192,269.14042219600015,524288
81.29,1.36,1974,0.012644225,0.14921062,2.4316862,-0.025122626,0.040870994,0.8072868138551712,33,8448,277.4372686739998,540672
82.01,1.53,1977,0.012900042,0.15690105,2.4319282,-0.024511369,0.04354221,0.7869649082422256,34,8704,285.72119385899987,557056
91.39,1.69,1980,0.012744137,0.1549886,2.4291534,-0.026059883,0.038106572,0.8087691515684128,35,8960,293.9949069429995,573440
83.7,1.0,1978,0.013500548,0.15378825,2.4255335,-0.0223492,0.057610556,0.7477070093154907,36,9216,302.27704808199996,589824
86.78,0.88,1971,0.013206678,0.15563965,2.4210665,-0.024794044,0.052854773,0.7675032466650009,37,9472,310.58727783999984,606208
84.57,1.23,1980,0.013060485,0.15580241,2.4238973,-0.026576316,0.04129823,0.8079261481761932,38,9728,318.86134776499966,622592
90.13,1.34,1973,0.012849133,0.16225179,2.40952,-0.027285786,0.040769335,0.8141787648200989,39,9984,327.16514786599964,638976
86.05,1.9,1970,0.0137669295,0.1573283,2.3742201,-0.024734965,0.057749253,0.7698273211717606,40,10240,335.48056043999986,655360
90.86,1.59,1973,0.012393166,0.14680989,2.369736,-0.024539383,0.044335645,0.7811619788408279,41,10496,343.7838971479996,671744
