eplenmean,eprewmean,fps,misc/explained_variance,misc/nupdates,misc/serial_timesteps,misc/time_elapsed,misc/total_timesteps
183.42857142857142,5.285714,2276,0.4163581132888794,1,256,3.598517976992298,8192
352.5882352941176,22.029411,6302,0.4681420922279358,2,512,4.898929629998747,16384
348.8222222222222,22.333334,6422,0.41106265783309937,3,768,6.174872495990712,24576
369.68055555555554,23.902779,6421,0.5286292731761932,4,1024,7.451155743008712,32768
373.6,24.6,6669,0.3464967608451843,5,1280,8.67984641098883,40960
378.41,25.25,6476,0.3914833068847656,6,1536,9.945214881998254,49152
385.51,24.96,6665,0.5655246376991272,7,1792,11.174688567989506,57344
378.63,24.27,6534,0.3415223956108093,8,2048,12.428757704008603,65536
377.96,24.12,6660,0.4891711473464966,9,2304,13.659331786999246,73728
379.83,24.35,6490,0.7069729566574097,10,2560,14.92189937600051,81920
388.93,25.36,6581,0.33591073751449585,11,2816,16.167192480002996,90112
387.98,25.81,6474,0.544497549533844,12,3072,17.433046438993188,98304
383.61,25.36,6636,0.2985115647315979,13,3328,18.667917118989863,106496
382.88,25.23,6464,0.3861536979675293,14,3584,19.93572943599429,114688
386.51,25.34,6602,0.5249185264110565,15,3840,21.17691504198592,122880
386.53,25.5,6488,0.539038211107254,16,4096,22.439994198008208,131072
381.03,24.67,6622,0.4148593544960022,17,4352,23.677471284987405,139264
385.08,25.18,6467,0.43841785192489624,18,4608,24.944661374000134,147456
395.58,26.18,6595,0.5380069315433502,19,4864,26.18727740799659,155648
379.12,25.02,6460,0.3474974036216736,20,5120,27.455870628007688,163840
383.65,25.43,6617,0.6215369999408722,21,5376,28.694403859000886,172032
384.46,25.95,6421,0.6462000608444214,22,5632,29.9705753219896,180224
389.82,26.41,6593,0.4793606996536255,23,5888,31.213563889003126,188416
390.08,26.53,6425,0.5073609948158264,24,6144,32.48910101799993,196608
399.71,26.47,6561,0.5115013122558594,25,6400,33.738265672989655,204800
390.05,25.18,6416,0.4275774359703064,26,6656,35.01549856600468,212992
389.02,24.45,6435,0.41320765018463135,27,6912,36.28912711198791,221184
387.43,23.82,6557,0.46483397483825684,28,7168,37.53886281099403,229376
376.69,22.66,6461,0.41836875677108765,29,7424,38.80727965300321,237568
383.99,23.52,6587,0.48414498567581177,30,7680,40.05132269900059,245760
390.11,24.36,6429,0.5178416967391968,31,7936,41.32595031999517,253952
382.54,23.96,6448,0.4015129804611206,32,8192,42.59682612598408,262144
383.85,24.92,6590,0.5261566638946533,33,8448,43.840288489009254,270336
393.83,25.67,6425,0.4803929924964905,34,8704,45.11575315400842,278528
391.37,25.78,6548,0.530172199010849,35,8960,46.367190225981176,286720
386.65,25.07,6431,0.40151721239089966,36,9216,47.641484636988025,294912
387.48,24.77,6582,0.3966854214668274,37,9472,48.88644072500756,303104
374.26,23.46,6453,0.36932528018951416,38,9728,50.156207828986226,311296
369.21,23.19,6601,0.3628474473953247,39,9984,51.39770110498648,319488
368.4,23.76,6487,0.5334215462207794,40,10240,52.66100132098654,327680
377.71,25.07,6614,0.4534357786178589,41,10496,53.89984922599979,335872
375.99,25.44,6433,0.4937443733215332,42,10752,55.173614976985846,344064
377.79,26.11,6631,0.3840981721878052,43,11008,56.409485460986616,352256
378.55,25.74,6485,0.5101290941238403,44,11264,57.67316698998911,360448
380.88,25.53,6624,0.38954776525497437,45,11520,58.91022776500904,368640
381.19,25.51,6474,0.47248488664627075,46,11776,60.175939314998686,376832
379.88,25.1,6590,0.46188294887542725,47,12032,61.41950987500604,385024
387.7,25.57,6454,0.609362930059433,48,12288,62.689380608993815,393216
394.54,26.2,6581,0.6145059168338776,49,12544,63.93453082500491,401408
393.61,26.14,6418,0.4532187581062317,50,12800,65.21132166098687,409600
392.01,26.55,6632,0.5906404852867126,51,13056,66.44688781199511,417792
395.75,27.08,6476,0.3713834285736084,52,13312,67.71224887899007,425984
397.02,26.93,6493,0.428130567073822,53,13568,68.97433442398324,434176
390.21,26.64,6637,0.5208195745944977,54,13824,70.20906589599326,442368
385.77,26.27,6427,0.3321624994277954,55,14080,71.48407385399332,450560
377.77,25.13,6656,0.3772721290588379,56,14336,72.7152168029861,458752
382.38,24.99,6500,0.5655016899108887,57,14592,73.97601355498773,466944
386.75,24.81,6603,0.4154356122016907,58,14848,75.21715684700757,475136
381.82,23.85,6514,0.31245797872543335,59,15104,76.4751749339921,483328
388.51,24.61,6663,0.46566087007522583,60,15360,77.70510923999245,491520
394.15,24.57,6507,0.5120055973529816,61,15616,78.9645861669851,499712
