eplenmean,eprewmean,fps,misc/explained_variance,misc/nupdates,misc/serial_timesteps,misc/time_elapsed,misc/total_timesteps
122.71428571428571,2.5714285,2109,0.45130378007888794,1,256,3.883667004003655,8192
313.35897435897436,14.179487,5952,0.33455002307891846,2,512,5.2606033369957,16384
290.12280701754383,13.807017,5817,0.3799009919166565,3,768,6.669465637998655,24576
300.19565217391306,15.163043,5825,0.3445861339569092,4,1024,8.076423841994256,32768
324.12,17.11,5891,0.4296582341194153,5,1280,9.467478257996845,40960
313.31,16.66,5887,0.37898576259613037,6,1536,10.85948686300253,49152
326.74,17.34,6046,0.3317238688468933,7,1792,12.214909988993895,57344
324.45,16.34,6141,0.3631860017776489,8,2048,13.549283221000223,65536
321.57,15.41,5969,0.34332942962646484,9,2304,14.922114590997808,73728
315.76,14.98,5906,0.4214485287666321,10,2560,16.30948613199871,81920
321.08,15.32,5836,0.38745248317718506,11,2816,17.713540443000966,90112
343.49,17.2,5859,0.4933035969734192,12,3072,19.112169161002384,98304
354.89,19.09,5835,0.37153321504592896,13,3328,20.516656535997754,106496
349.0,18.79,5864,0.3065227270126343,14,3584,21.914142082998296,114688
348.2,19.3,5932,0.37217217683792114,15,3840,23.295482328991056,122880
343.16,19.01,5892,0.42298048734664917,16,4096,24.686334597994573,131072
339.33,18.86,5943,0.2951046824455261,17,4352,26.06522523899912,139264
346.29,19.99,5943,0.2680339813232422,18,4608,27.444224781997036,147456
332.43,18.42,5955,0.3413330912590027,19,4864,28.820211572994594,155648
314.17,16.41,5979,0.3501790761947632,20,5120,30.19084450000082,163840
311.64,16.11,5965,0.2749854326248169,21,5376,31.56468454199785,172032
295.42,14.86,5906,0.3431594967842102,22,5632,32.952075793000404,180224
292.69,15.46,5906,0.32131296396255493,23,5888,34.33948571499786,188416
307.09,16.4,5895,0.4058499336242676,24,6144,35.7296066639974,196608
297.14,16.03,5984,0.39998215436935425,25,6400,37.09901985900069,204800
323.71,17.84,5988,0.39528048038482666,26,6656,38.46772602699639,212992
327.03,17.79,5954,0.3792990446090698,27,6912,39.84412073799467,221184
321.6,17.25,5993,0.3614048361778259,28,7168,41.211431364994496,229376
326.42,17.5,5998,0.3154450058937073,29,7424,42.577709755001706,237568
316.14,16.87,5984,0.3500508666038513,30,7680,43.94718343499699,245760
319.8,17.37,6017,0.34360140562057495,31,7936,45.30911791799008,253952
316.98,17.08,6057,0.3406658172607422,32,8192,46.66209058299137,262144
311.16,16.55,6119,0.3044646382331848,33,8448,48.00139731199306,270336
324.68,17.13,6140,0.2882712483406067,34,8704,49.33604932799062,278528
323.78,17.01,5915,0.36389756202697754,35,8960,50.72140045299602,286720
320.52,16.6,5917,0.404100239276886,36,9216,52.10633713599236,294912
317.39,16.16,5981,0.3193677067756653,37,9472,53.47640188099467,303104
319.21,16.13,5979,0.3152387738227844,38,9728,54.84712992799177,311296
313.52,15.24,5884,0.4003159999847412,39,9984,56.239706199994544,319488
319.14,15.59,5900,0.3877434730529785,40,10240,57.62867180399189,327680
321.81,16.1,5845,0.3326603174209595,41,10496,59.03066376000061,335872
310.6,15.54,5838,0.38484907150268555,42,10752,60.43434334298945,344064
314.53,15.68,5917,0.4938560724258423,43,11008,61.81926289299736,352256
319.85,16.98,5927,0.3032917380332947,44,11264,63.20170868599962,360448
331.47,17.79,5894,0.4089354872703552,45,11520,64.59206773999904,368640
346.89,18.75,5907,0.357063353061676,46,11776,65.97926108899992,376832
350.97,18.69,5878,0.33764857053756714,47,12032,67.37358244298957,385024
342.5,17.62,5875,0.4344589114189148,48,12288,68.76841225099633,393216
324.41,16.47,5909,0.3206328749656677,49,12544,70.15517546099727,401408
313.04,15.35,5928,0.3709263205528259,50,12800,71.53764430498995,409600
315.25,17.09,5902,0.3701459765434265,51,13056,72.92602837199229,417792
320.91,17.97,5930,0.4407826066017151,52,13312,74.30779300098948,425984
324.91,18.42,5915,0.24281960725784302,53,13568,75.69321841000055,434176
324.21,17.78,5920,0.36396360397338867,54,13824,77.0774637489958,442368
313.68,15.64,5973,0.2963895797729492,55,14080,78.44927174100303,450560
314.59,15.86,5978,0.37296754121780396,56,14336,79.82008122399566,458752
314.23,15.56,5915,0.4109210968017578,57,14592,81.20541447299183,466944
328.05,17.88,5947,0.3400137424468994,58,14848,82.58324384198932,475136
334.94,18.82,5907,0.4275786280632019,59,15104,83.97053800598951,483328
340.74,19.46,6160,0.40626412630081177,60,15360,85.30083451500104,491520
338.35,20.13,5935,0.2787995934486389,61,15616,86.68156105899834,499712
