,eplenmean,eprewmean,fps,loss/approxkl,loss/clipfrac,loss/policy_entropy,loss/policy_loss,loss/value_loss,misc/explained_variance,misc/nupdates,misc/serial_timesteps,misc/time_elapsed,misc/total_timesteps
240,348.225,20.96,1818.0,0.00997244735,0.110514323,1.97221635,-0.012092267,0.33385817,0.9299837257713081,241.0,61696.0,2170.0927413535246,3948544
241,352.54499999999996,20.735,1815.5,0.009387986000000001,0.108784992,1.9733659,-0.011621917499999999,0.28370897500000003,0.939503762871027,242.0,61952.0,2179.114497633491,3964928
242,354.33,20.785,1812.5,0.011034362,0.11683146,1.94794155,-0.0130104125,0.23843556,0.9620383381843566,243.0,62208.0,2188.151194299993,3981312
243,352.03499999999997,21.105,1814.5,0.01303197275,0.1445109,1.9652575,-0.014903696499999999,0.210523155,0.9634317196905613,244.0,62464.0,2197.178926919005,3997696
244,351.475,21.31,1821.5,0.012374022299999999,0.1301473,1.9431664999999998,-0.0130790735,0.26980292499999997,0.9568073442205787,245.0,62720.0,2206.170295707503,4014080
245,360.22,21.345,1817.5,0.01202680915,0.134206135,1.9516757,-0.0150046065,0.24146552,0.9630826488137244,246.0,62976.0,2215.1914385860146,4030464
246,357.35,21.625,1826.5,0.01363480235,0.141927085,1.9587582499999998,-0.012084276,0.307809805,0.9415155462920666,247.0,63232.0,2224.1604103214922,4046848
247,366.55499999999995,22.35,1818.5,0.0119414265,0.134857175,1.9419669000000002,-0.01179174365,0.21325710499999997,0.948906134814024,248.0,63488.0,2233.168316855008,4063232
248,383.15999999999997,24.14,1817.5,0.008627859,0.107889808,1.9490124,-0.010296586,0.25816971,0.9462462775409222,249.0,63744.0,2242.1838135050057,4079616
249,375.605,23.22,1817.0,0.00825228425,0.09313964350000001,1.9374304,-0.011144968,0.29289906,0.9451132453978062,250.0,64000.0,2251.1991811769985,4096000
250,368.82500000000005,22.46,1816.0,0.008273525,0.1001892075,1.92402695,-0.011065519,0.27236075,0.9460912458598614,251.0,64256.0,2260.228599239519,4112384
251,373.595,23.22,1811.0,0.009068604000000001,0.104878745,1.9389081,-0.010898846,0.2436304,0.9500733390450478,252.0,64512.0,2269.275667301525,4128768
252,369.08500000000004,22.86,1824.0,0.0111019747,0.12233480000000001,1.9290960000000001,-0.0119888625,0.258769325,0.9491247497498988,253.0,64768.0,2278.256144249506,4145152
253,364.23,22.195,1825.0,0.01015892115,0.122762045,1.937891,-0.0144358705,0.252489405,0.9560046307742596,254.0,65024.0,2287.233210845501,4161536
254,366.33,22.689999999999998,1815.5,0.00896753975,0.105112708,1.9081022499999998,-0.012579329,0.25922976,0.9474218189716339,255.0,65280.0,2296.255451477511,4177920
255,374.725,22.96,1804.5,0.0089823133,0.10804239500000001,1.94531105,-0.0102202205,0.30117828,0.9514176417142154,256.0,65536.0,2305.3434123974876,4194304
256,373.41999999999996,23.44,1818.0,0.008391583000000001,0.09827677800000001,1.92715255,-0.0106307955,0.245525455,0.9471474811434746,257.0,65792.0,2314.3526301820093,4210688
257,379.01,24.08,1820.0,0.00762484215,0.08412679,1.9271425999999998,-0.01110462375,0.27520676499999996,0.9352278169244528,258.0,66048.0,2323.3533822399913,4227072
258,393.725,25.335,1824.5,0.010225785,0.11155192,1.9024855,-0.011900141,0.29790466,0.938051100820303,259.0,66304.0,2332.3307052720193,4243456
259,376.005,23.765,1825.0,0.012787061,0.1397196475,1.8906230499999999,-0.0150002435,0.24707941,0.955963123589754,260.0,66560.0,2341.3077716205007,4259840
260,373.67499999999995,23.54,1823.0,0.0109358807,0.12568156,1.8820372,-0.01250092,0.276941795,0.9466265141963958,261.0,66816.0,2350.3032344000094,4276224
261,379.86,24.275,1825.5,0.012210947400000002,0.135335283,1.8731734500000001,-0.013423757000000001,0.26082547,0.9332568906247616,262.0,67072.0,2359.2771532550105,4292608
