eplenmean,eprewmean,fps,misc/explained_variance,misc/nupdates,misc/serial_timesteps,misc/time_elapsed,misc/total_timesteps
150.22222222222223,3.5555556,2285,0.4085168242454529,1,256,3.5844807010143995,8192
334.88235294117646,17.264706,6390,0.3936712145805359,2,512,4.866926670016255,16384
333.9622641509434,17.245283,6452,0.37552356719970703,3,768,6.13701805198798,24576
338.81481481481484,18.049383,6566,0.34329861402511597,4,1024,7.3851454830146395,32768
357.47,19.74,6393,0.3583040237426758,5,1280,8.667097022000235,40960
359.46,20.36,6545,0.3295614719390869,6,1536,9.919204119010828,49152
354.02,20.17,6362,0.34199464321136475,7,1792,11.207351284043398,57344
349.48,19.24,6566,0.44688713550567627,8,2048,12.455414101015776,65536
365.23,21.9,6362,0.40541309118270874,9,2304,13.743672684009653,73728
362.93,21.62,6493,0.4544234275817871,10,2560,15.00573631800944,81920
369.94,22.38,6388,0.3993402123451233,11,2816,16.288690050016157,90112
365.41,22.22,6509,0.3593575358390808,12,3072,17.54772057099035,98304
356.85,21.37,6374,0.3347879648208618,13,3328,18.833299961988814,106496
360.67,21.59,6550,0.3772825002670288,14,3584,20.08454981603427,114688
354.65,20.71,6401,0.36302173137664795,15,3840,21.364996649033856,122880
344.03,20.72,6569,0.40316420793533325,16,4096,22.612407103006262,131072
349.56,21.76,6359,0.41086459159851074,17,4352,23.901151839992963,139264
350.28,21.49,6545,0.2754198908805847,18,4608,25.153361005999614,147456
346.32,20.04,6392,0.3618124723434448,19,4864,26.435457091021817,155648
349.16,19.37,6514,0.3435029983520508,20,5120,27.693653353024274,163840
351.17,18.92,6306,0.4032127261161804,21,5376,28.993255619017873,172032
360.24,19.88,6518,0.4301922917366028,22,5632,30.250641368038487,180224
363.01,20.31,6300,0.3487963080406189,23,5888,31.551415863039438,188416
361.75,20.27,6497,0.3486776351928711,24,6144,32.81278751499485,196608
356.08,20.6,6304,0.35664957761764526,25,6400,34.11266269400949,204800
350.72,19.73,6524,0.44438832998275757,26,6656,35.36879476602189,212992
338.23,18.75,6199,0.3497062921524048,27,6912,36.69079562299885,221184
340.6,19.39,6202,0.3884807229042053,28,7168,38.01210250199074,229376
342.53,19.66,6036,0.3662843108177185,29,7424,39.36968468403211,237568
343.79,19.45,6212,0.3845455050468445,30,7680,40.68890681798803,245760
355.42,20.71,6015,0.34715306758880615,31,7936,42.0511830910109,253952
343.51,19.26,6211,0.35262858867645264,32,8192,43.37060956703499,262144
351.12,19.99,6050,0.367157518863678,33,8448,44.72520784504013,270336
358.06,20.98,6225,0.5428293347358704,34,8704,46.04150739900069,278528
348.36,20.23,6264,0.3318402171134949,35,8960,47.349620738008525,286720
357.79,21.71,6433,0.40834927558898926,36,9216,48.62362161598867,294912
368.79,22.09,6325,0.3337472081184387,37,9472,49.9194410770433,303104
361.04,21.24,6496,0.32467907667160034,38,9728,51.18116648303112,311296
367.5,20.78,6334,0.35078203678131104,39,9984,52.4749187270063,319488
366.96,20.25,6529,0.4103502631187439,40,10240,53.730370443023276,327680
365.45,19.83,6370,0.3296371102333069,41,10496,55.01677076600026,335872
369.43,20.49,6547,0.34917569160461426,42,10752,56.26833362301113,344064
364.13,19.78,6396,0.2896920442581177,43,11008,57.5496189960395,352256
369.65,19.47,6517,0.49169212579727173,44,11264,58.80703106400324,360448
364.65,19.44,6383,0.21565431356430054,45,11520,60.09090292302426,368640
352.91,18.76,6520,0.3937615156173706,46,11776,61.34769878198858,376832
355.74,19.91,6265,0.3312327265739441,47,12032,62.655606397020165,385024
353.31,20.71,6473,0.4213266968727112,48,12288,63.92166169901611,393216
354.83,21.76,6356,0.36558353900909424,49,12544,65.21102488902397,401408
353.56,21.53,6509,0.450428307056427,50,12800,66.46991765103303,409600
349.77,20.36,6356,0.31720149517059326,51,13056,67.75924228900112,417792
354.15,20.54,6525,0.22659003734588623,52,13312,69.01525868300814,425984
358.16,20.79,6365,0.35709434747695923,53,13568,70.30274365301011,434176
357.21,20.78,6499,0.3908926844596863,54,13824,71.56381594703998,442368
365.37,21.99,6384,0.4503801465034485,55,14080,72.84756466600811,450560
360.65,21.35,6559,0.28410613536834717,56,14336,74.09686146798776,458752
349.47,20.59,6372,0.3576864004135132,57,14592,75.3830894480343,466944
355.41,20.52,6602,0.36980992555618286,58,14848,76.62446285202168,475136
354.11,20.3,6440,0.38285356760025024,59,15104,77.89706488000229,483328
352.41,19.9,6530,0.4033735990524292,60,15360,79.15218011499383,491520
359.36,20.64,6381,0.3604883551597595,61,15616,80.43640880001476,499712
