eplenmean,eprewmean,fps,misc/explained_variance,misc/nupdates,misc/serial_timesteps,misc/time_elapsed,misc/total_timesteps
158.5,5.5,2347,0.39284294843673706,1,256,3.489912683988223,8192
403.42424242424244,28.060606,6545,0.6450614035129547,2,512,4.742116662993794,16384
380.61538461538464,25.384615,6415,0.3495200276374817,3,768,6.019519255001796,24576
374.45714285714286,24.657143,6525,0.36266863346099854,4,1024,7.275412113987841,32768
384.7979797979798,24.464647,6403,0.5068932771682739,5,1280,8.55535100097768,40960
380.12,24.34,6573,0.5399338006973267,6,1536,9.80205630097771,49152
386.12,24.9,6391,0.6210112273693085,7,1792,11.084259440976894,57344
386.65,25.24,6576,0.4377478361129761,8,2048,12.330399628990563,65536
388.09,25.29,6584,0.3206566572189331,9,2304,13.575115626998013,73728
384.68,24.99,6435,0.4686487913131714,10,2560,14.848553251998965,81920
377.34,23.94,6598,0.4617041349411011,11,2816,16.09061281499453,90112
372.82,22.68,6449,0.4227955937385559,12,3072,17.36137874299311,98304
370.43,22.83,6627,0.4448392391204834,13,3328,18.597925267997198,106496
380.64,23.98,6438,0.5065690279006958,14,3584,19.870829264982603,114688
377.07,24.04,6610,0.32171088457107544,15,3840,21.11066266600392,122880
382.42,24.2,6484,0.45323872566223145,16,4096,22.37454811198404,131072
374.26,24.25,6612,0.4128197431564331,17,4352,23.613896842987742,139264
370.29,23.81,6437,0.4064173698425293,18,4608,24.88699572798214,147456
380.55,24.83,6566,0.47469449043273926,19,4864,26.134999688976677,155648
378.14,24.94,6466,0.4448184370994568,20,5120,27.40233120697667,163840
373.31,24.22,6578,0.4217299222946167,21,5376,28.64822481200099,172032
379.46,24.55,6380,0.4375075101852417,22,5632,29.932740280986764,180224
371.97,23.71,6583,0.5229323506355286,23,5888,31.177610238984926,188416
376.21,24.08,6403,0.43828606605529785,24,6144,32.457455297990236,196608
372.19,24.0,6556,0.43047893047332764,25,6400,33.707394206983736,204800
378.37,24.35,6427,0.5841321349143982,26,6656,34.98236861999612,212992
381.83,24.8,6537,0.5525055229663849,27,6912,36.23592693998944,221184
390.9,25.87,6392,0.5234545171260834,28,7168,37.51792649098206,229376
380.72,25.47,6501,0.41380006074905396,29,7424,38.77860197497648,237568
394.29,26.64,6385,0.4653170108795166,30,7680,40.06212495799991,245760
385.16,25.83,6603,0.3941535949707031,31,7936,41.303104805003386,253952
378.61,24.9,6404,0.46311378479003906,32,8192,42.582830434985226,262144
379.64,25.16,6528,0.46016132831573486,33,8448,43.838302431977354,270336
385.23,25.72,6415,0.3849589228630066,34,8704,45.11581729198224,278528
382.72,25.26,6489,0.47469770908355713,35,8960,46.37865607498679,286720
390.74,25.85,6421,0.4692893624305725,36,9216,47.654929599986644,294912
384.08,25.03,6541,0.37634336948394775,37,9472,48.907812037999975,303104
379.01,24.24,6417,0.4785274863243103,38,9728,50.18490091298008,311296
376.54,23.84,6546,0.40144747495651245,39,9984,51.43684313198901,319488
377.3,24.39,6403,0.422091007232666,40,10240,52.71671742000035,327680
376.35,24.6,6613,0.5665915012359619,41,10496,53.955827805999434,335872
390.28,25.99,6431,0.5414617657661438,42,10752,55.23003056398011,344064
394.93,26.26,6578,0.366219699382782,43,11008,56.47578303300543,352256
389.58,25.38,6436,0.32597512006759644,44,11264,57.74918009000248,360448
390.5,25.12,6566,0.4330679178237915,45,11520,58.997203087987145,368640
379.7,23.86,6428,0.3229556679725647,46,11776,60.27193883899599,376832
383.8,23.94,6620,0.4839998483657837,47,12032,61.50988259198493,385024
382.18,24.71,6466,0.5748274028301239,48,12288,62.77725312000257,393216
388.84,25.55,6604,0.4431009292602539,49,12544,64.01814616998308,401408
385.02,25.94,6435,0.4599955081939697,50,12800,65.29155172998435,409600
398.79,27.35,6651,0.513397216796875,51,13056,66.52365919199656,417792
400.5,27.55,6403,0.4920632243156433,52,13312,67.8034515939944,425984
402.3,27.46,6593,0.5750047862529755,53,13568,69.04636291399947,434176
399.1,26.6,6442,0.4414415955543518,54,13824,70.31830608300515,442368
404.35,26.53,6641,0.48619329929351807,55,14080,71.55242179799825,450560
397.51,25.32,6435,0.4768792986869812,56,14336,72.82591199898161,458752
394.08,25.48,6557,0.4699123501777649,57,14592,74.07572313598939,466944
391.52,25.24,6451,0.4539923667907715,58,14848,75.34608774998924,475136
386.46,24.93,6633,0.3382405638694763,59,15104,76.58152641600464,483328
391.09,25.07,6499,0.48384058475494385,60,15360,77.84252736897906,491520
388.03,24.78,6596,0.5518081784248352,61,15616,79.08490429297672,499712
