avg_norm_adj,avg_norm_g,avg_norm_grads_f,avg_norm_k,avg_norm_k_dot_g,entropy,explained_variance,fps,loss,loss_bc,loss_f,loss_policy,loss_q,mean_episode_length,mean_episode_reward,norm_grads,norm_grads_policy,norm_grads_q,total_timesteps
1.0080757141113281,26.398656845092773,25.874847412109375,3.872925281524658,26.386260986328125,2.7080283164978027,-0.056563496589660645,0,0.9721266627311707,-0.0,-0.9219091534614563,-0.9219091534614563,3.8422322273254395,0,0,2.782874584197998,1.4817897081375122,2.3557722568511963,0
0.36775726079940796,14.915887832641602,14.722024917602539,3.8738129138946533,14.950411796569824,2.7079286575317383,-0.10076236724853516,2018,1.0146218538284302,-0.0,0.5305100679397583,0.5305100679397583,1.0223822593688965,84.75,-0.9626362331211566,1.7271654605865479,0.8379095196723938,1.5094510316848755,8000
0.4572904706001282,12.37457275390625,12.133323669433594,3.8734240531921387,12.390085220336914,2.7079572677612305,-0.06620991230010986,2903,-0.13949649035930634,-0.0,-0.4435292184352875,-0.4435292184352875,0.6622245907783508,84.975,-0.5388777554035187,0.920581579208374,0.4655485153198242,0.7931801676750183,16000
0.37897565960884094,10.089570999145508,9.887600898742676,3.873493194580078,10.080511093139648,2.7079365253448486,-0.10144901275634766,3373,-0.22485269606113434,-0.0,-0.4455183446407318,-0.4455183446407318,0.49549001455307007,78.725,-0.41175211742520335,1.084412932395935,0.6281154155731201,0.8843826651573181,24000
0.4719473421573639,10.459993362426758,10.208877563476562,3.8732380867004395,10.429227828979492,2.7079522609710693,-0.10065960884094238,3654,-0.7097164988517761,-0.0,-0.9096120595932007,-0.9096120595932007,0.45395010709762573,72.275,-1.157798132300377,1.2355866432189941,0.5800126791000366,1.0914143323898315,32000
0.5177185535430908,10.823747634887695,10.551996231079102,3.873129367828369,10.81709098815918,2.7079806327819824,-0.04927515983581543,3834,-0.7626309394836426,-0.0,-1.0607185363769531,-1.0607185363769531,0.6503347754478455,83.175,-1.084358973801136,0.9873267412185669,0.4415188729763031,0.8818056583404541,40000
0.25415271520614624,7.41202449798584,7.276353359222412,3.873157501220703,7.455889701843262,2.70798921585083,-0.04670882225036621,3962,-0.0763959139585495,-0.0,-0.2014751136302948,-0.2014751136302948,0.3043181896209717,81.425,-1.9917029924690723,0.43449318408966064,0.3037700057029724,0.31158632040023804,48000
0.22131094336509705,5.768216609954834,5.647378444671631,3.8733577728271484,5.758124351501465,2.707947254180908,-0.033596158027648926,4058,-0.3219626545906067,-0.0,-0.3791666626930237,-0.3791666626930237,0.1685669720172882,76.3,-1.2033792912960053,0.37219762802124023,0.2573031187057495,0.269448846578598,56000
0.21593527495861053,5.112085342407227,4.9945478439331055,3.8736324310302734,5.0845627784729,2.707886219024658,-0.01618492603302002,4131,-0.42688220739364624,-0.0,-0.4714249074459076,-0.4714249074459076,0.14324316382408142,82.3,-0.818980573117733,0.35331350564956665,0.1680745929479599,0.3108748495578766,64000
0.4280516505241394,8.47976016998291,8.253091812133789,3.873411178588867,8.452054977416992,2.707916259765625,-0.056725382804870605,4187,-0.8000906109809875,-0.0,-1.0156604051589966,-1.0156604051589966,0.48529791831970215,92.4,-0.9965108655393123,0.7048099637031555,0.38349518179893494,0.5913142561912537,72000
0.19219592213630676,4.918756008148193,4.813384056091309,3.8735432624816895,4.912018775939941,2.707869529724121,-0.09488797187805176,4233,-0.32587099075317383,-0.0,-0.3636969029903412,-0.3636969029903412,0.1298091858625412,88.675,-0.9653943762183189,0.3506186008453369,0.22989000380039215,0.26424452662467957,80000
0.13831108808517456,5.093279838562012,5.019773483276367,3.873927354812622,5.188974857330322,2.707777738571167,0.04437357187271118,4273,0.12567736208438873,-0.0,0.06678633391857147,0.06678633391857147,0.17193761467933655,81.625,-0.9793743170797825,0.4680715501308441,0.3501765727996826,0.31003472208976746,88000
0.15980981290340424,4.635692596435547,4.548588752746582,3.8740997314453125,4.618932247161865,2.7077689170837402,-0.024352431297302246,4308,-0.1942267268896103,-0.0,-0.23358118534088135,-0.23358118534088135,0.13286428153514862,84.175,-1.1675750024616718,0.29871267080307007,0.18538214266300201,0.2343306988477707,96000
0.09194452315568924,4.582388877868652,4.5316691398620605,3.8751518726348877,4.638364791870117,2.7075533866882324,-0.06225097179412842,4338,0.20536738634109497,-0.0,0.1736820638179779,0.1736820638179779,0.11752168834209442,86.0,-1.3076259724795818,0.3519231379032135,0.21964970231056213,0.2742898166179657,104000
0.341472327709198,7.741635799407959,7.559596061706543,3.8760437965393066,7.7105889320373535,2.7073237895965576,0.09304612874984741,4362,-0.5607963800430298,-0.0,-0.6850809454917908,-0.6850809454917908,0.3027157187461853,82.725,-0.887354201823473,0.9363041520118713,0.4587360918521881,0.819683313369751,112000
