eplenmean,eprewmean,fps,misc/explained_variance,misc/nupdates,misc/serial_timesteps,misc/time_elapsed,misc/total_timesteps
164.83333333333334,4.1666665,2328,0.41510099172592163,1,256,3.5176745819917414,8192
340.75,18.333334,6399,0.5183563828468323,2,512,4.79841665099957,16384
336.6530612244898,17.469387,6510,0.481015682220459,3,768,6.057288929994684,24576
358.05333333333334,19.773333,6379,0.5480934977531433,4,1024,7.3419964670029,32768
369.52,20.63,6551,0.30927562713623047,5,1280,8.592958681983873,40960
370.58,21.06,6355,0.4892471432685852,6,1536,9.882501152984332,49152
366.39,20.45,6497,0.392280638217926,7,1792,11.143839945987565,57344
352.92,19.2,6375,0.43141013383865356,8,2048,12.429347133991541,65536
350.06,19.64,6552,0.4337291717529297,9,2304,13.68012260098476,73728
353.66,20.16,6361,0.49085021018981934,10,2560,14.968449236999732,81920
367.11,22.2,6497,0.4958604574203491,11,2816,16.22993565700017,90112
367.2,22.06,6298,0.5056527853012085,12,3072,17.531111247983063,98304
360.55,21.69,6513,0.47727423906326294,13,3328,18.78931263499544,106496
356.98,20.98,6309,0.44024986028671265,14,3584,20.08830591000151,114688
357.36,20.62,6450,0.5273507833480835,15,3840,21.3589092399925,122880
350.61,20.22,6371,0.49212217330932617,16,4096,22.645282743003918,131072
374.32,22.07,6513,0.5156379342079163,17,4352,23.903398119000485,139264
361.99,21.15,6368,0.4485654830932617,18,4608,25.19017103398801,147456
371.67,21.84,6485,0.5092337429523468,19,4864,26.45368665299611,155648
376.18,21.55,6286,0.40432417392730713,20,5120,27.75729297698126,163840
373.35,21.25,6496,0.5567757785320282,21,5376,29.01885838198359,172032
372.67,21.56,6329,0.4972025752067566,22,5632,30.313527496007737,180224
372.27,21.21,6474,0.508196622133255,23,5888,31.5794614009792,188416
364.88,20.82,6344,0.5529463887214661,24,6144,32.87125813000603,196608
359.38,20.94,6505,0.3253219723701477,25,6400,34.13092672199127,204800
355.89,20.6,6298,0.44175052642822266,26,6656,35.43217552898568,212992
355.81,20.63,6455,0.4419289231300354,27,6912,36.701750351989176,221184
349.92,19.63,6310,0.45053309202194214,28,7168,38.0005592959933,229376
355.3,20.22,6453,0.49800777435302734,29,7424,39.27051307199872,237568
360.03,20.39,6190,0.5455432236194611,30,7680,40.594301262986846,245760
371.08,22.11,6361,0.6301296651363373,31,7936,41.882458991982276,253952
361.9,21.52,6137,0.4398733377456665,32,8192,43.217729352996685,262144
347.86,20.99,6363,0.46127086877822876,33,8448,44.505767316994024,270336
347.64,21.34,6283,0.6380292773246765,34,8704,45.81012258498231,278528
349.18,21.08,6458,0.4559217691421509,35,8960,47.07909182898584,286720
346.58,20.25,6276,0.4564933776855469,36,9216,48.38488354498986,294912
351.95,20.84,6486,0.4176623821258545,37,9472,49.6484467840055,303104
355.46,20.69,6295,0.5081749856472015,38,9728,50.95012874799431,311296
346.91,19.29,6460,0.4915432929992676,39,9984,52.218697465985315,319488
345.61,19.74,6339,0.44139164686203003,40,10240,53.511366275983164,327680
343.86,19.34,6472,0.4059305787086487,41,10496,54.777474495989736,335872
336.27,18.16,6291,0.4313073754310608,42,10752,56.08006952400319,344064
348.43,18.34,6473,0.43746352195739746,43,11008,57.34612954899785,352256
350.49,18.42,6322,0.4000885486602783,44,11264,58.64233157099807,360448
347.52,18.21,6473,0.37386900186538696,45,11520,59.9083487369935,368640
348.19,18.91,6297,0.4206741452217102,46,11776,61.209674273995915,376832
343.99,19.41,6446,0.39889687299728394,47,12032,62.48101525998209,385024
342.2,19.16,6349,0.42475032806396484,48,12288,63.77182691800408,393216
351.73,19.58,6490,0.467922568321228,49,12544,65.03453570097918,401408
357.67,20.52,6337,0.5179542303085327,50,12800,66.32776621499215,409600
365.53,21.54,6511,0.5789741277694702,51,13056,67.5864238649956,417792
371.91,21.89,6372,0.4674684405326843,52,13312,68.87262526497943,425984
377.13,23.07,6511,0.6011721193790436,53,13568,70.13132671298808,434176
350.8,20.05,6324,0.37739020586013794,54,13824,71.42717176198494,442368
344.97,19.13,6485,0.44599419832229614,55,14080,72.69082518300274,450560
336.06,17.87,6322,0.38615965843200684,56,14336,73.98705422200146,458752
326.54,16.62,6483,0.30297714471817017,57,14592,75.25108874900616,466944
344.4,17.99,6317,0.5468569099903107,58,14848,76.5484900159936,475136
348.66,18.83,6521,0.4219502806663513,59,15104,77.8052331880026,483328
358.82,19.93,6405,0.48087137937545776,60,15360,79.08487018200685,491520
352.99,20.08,6535,0.5156714022159576,61,15616,80.33896659497987,499712
