eplenmean,eprewmean,fps,misc/explained_variance,misc/nupdates,misc/serial_timesteps,misc/time_elapsed,misc/total_timesteps
185.33333333333334,4.1666665,2389,0.4183090329170227,1,256,3.4285982040455565,8192
365.57575757575756,21.545454,6708,0.37312209606170654,2,512,4.6502872670535,16384
368.45454545454544,21.363636,6738,0.475411593914032,3,768,5.866543203010224,24576
381.52941176470586,24.338236,6716,0.5865316092967987,4,1024,7.0867220549844205,32768
378.04,23.9,6677,0.3349534273147583,5,1280,8.314074692083523,40960
373.78,23.91,6692,0.3150478005409241,6,1536,9.538830703007989,49152
357.28,22.6,6708,0.3510701060295105,7,1792,10.760665707988665,57344
352.36,21.54,6737,0.39741766452789307,8,2048,11.977209847071208,65536
363.04,21.61,6665,0.4425930380821228,9,2304,13.20677707309369,73728
363.33,21.65,6663,0.4262779951095581,10,2560,14.4367138230009,81920
363.91,22.3,6744,0.44884711503982544,11,2816,15.651887888088822,90112
371.06,23.16,6703,0.3679197430610657,12,3072,16.874465527012944,98304
365.43,23.14,6709,0.38532984256744385,13,3328,18.096008112072013,106496
376.59,24.6,6659,0.5790973901748657,14,3584,19.326784832053818,114688
380.35,24.98,6672,0.4704989790916443,15,3840,20.555073151015677,122880
380.17,24.82,6710,0.3910170793533325,16,4096,21.776235726079904,131072
389.42,25.02,6694,0.48318177461624146,17,4352,23.000471576000564,139264
382.99,24.42,6696,0.36217790842056274,18,4608,24.224391763098538,147456
379.62,24.1,6700,0.47789448499679565,19,4864,25.44752587901894,155648
375.77,23.18,6703,0.44632452726364136,20,5120,26.670131550054066,163840
382.18,24.36,6709,0.6348482966423035,21,5376,27.891621624003164,172032
379.74,24.02,6684,0.5252593159675598,22,5632,29.11767739406787,180224
397.56,26.04,6655,0.4153040051460266,23,5888,30.349189200089313,188416
386.28,25.59,6671,0.4470604658126831,24,6144,31.577716330066323,196608
388.78,26.17,6689,0.5071539878845215,25,6400,32.80271616508253,204800
379.12,24.56,6688,0.4209425449371338,26,6656,34.02790304401424,212992
372.22,24.09,6695,0.4873751401901245,27,6912,35.25196711800527,221184
373.5,23.71,6692,0.45525139570236206,28,7168,36.476538805058226,229376
370.87,23.4,6668,0.384524405002594,29,7424,37.705591905047186,237568
364.24,22.81,6674,0.3570287823677063,30,7680,38.93369251000695,245760
366.46,22.69,6709,0.40596944093704224,31,7936,40.15520585805643,253952
369.96,23.41,6716,0.5091959238052368,32,8192,41.375552982091904,262144
353.83,22.26,6736,0.3432489037513733,33,8448,42.592216606019065,270336
362.17,22.21,6737,0.36973142623901367,34,8704,43.808622647076845,278528
370.33,23.38,6706,0.47984564304351807,35,8960,45.030518472078256,286720
369.73,23.09,6558,0.41938573122024536,36,9216,46.280023836065084,294912
369.55,22.71,6686,0.38149118423461914,37,9472,47.50566461402923,303104
376.91,23.34,6685,0.49270081520080566,38,9728,48.73159729701001,311296
372.19,23.58,6694,0.43492013216018677,39,9984,49.955863438080996,319488
369.73,22.87,6718,0.36095863580703735,40,10240,51.17573060898576,327680
368.15,22.54,6697,0.35644614696502686,41,10496,52.39946549909655,335872
364.33,21.76,6697,0.351790189743042,42,10752,53.623201058013365,344064
370.02,21.99,6688,0.3747469186782837,43,11008,54.84856189205311,352256
374.47,22.97,6619,0.4716402292251587,44,11264,56.08664290199522,360448
374.53,23.37,6664,0.4455251097679138,45,11520,57.31635985604953,368640
378.0,24.23,6642,0.3568613529205322,46,11776,58.55022736405954,376832
370.68,23.41,6706,0.325930655002594,47,12032,59.772389027057216,385024
372.59,23.4,6680,0.5367693305015564,48,12288,60.99919102399144,393216
365.82,22.78,6722,0.3383445739746094,49,12544,62.21845604106784,401408
365.57,22.19,6722,0.38033366203308105,50,12800,63.437730245059356,409600
368.64,22.98,6712,0.4211775064468384,51,13056,64.65875645703636,417792
376.32,23.85,6752,0.3847031593322754,52,13312,65.87246778805275,425984
364.64,23.32,6716,0.31969720125198364,53,13568,67.09283172199503,434176
357.6,22.46,6706,0.2883793115615845,54,13824,68.3149485019967,442368
360.61,22.06,6700,0.3640894293785095,55,14080,69.5380797610851,450560
359.55,22.28,6687,0.38942044973373413,56,14336,70.76355316501576,458752
356.91,21.64,6690,0.43865638971328735,57,14592,71.9887400760781,466944
369.32,22.81,6705,0.4503495693206787,58,14848,73.21086214506067,475136
380.46,24.44,6700,0.6003090441226959,59,15104,74.43408590299077,483328
378.81,23.84,6739,0.46681952476501465,60,15360,75.65016845206264,491520
389.94,25.31,6571,0.4027007222175598,61,15616,76.89722432405688,499712
