eplenmean,eprewmean,fps,misc/explained_variance,misc/nupdates,misc/serial_timesteps,misc/time_elapsed,misc/total_timesteps
154.4,3.0,2352,0.3742530941963196,1,256,3.4819857819820754,8192
357.30555555555554,21.027779,6605,0.3521152138710022,2,512,4.72275927598821,16384
339.20454545454544,19.75,6633,0.37284189462661743,3,768,5.958280666964129,24576
364.0921052631579,22.973684,6562,0.4770243763923645,4,1024,7.2070126019534655,32768
367.4040404040404,22.444445,6574,0.38434648513793945,5,1280,8.45367063296726,40960
360.92,22.58,6582,0.38525670766830444,6,1536,9.698734765988775,49152
363.2,21.9,6545,0.415185809135437,7,1792,10.950820219004527,57344
348.46,20.0,6575,0.4169580936431885,8,2048,12.19713777297875,65536
341.72,20.07,6574,0.3887297511100769,9,2304,13.443579991988372,73728
350.99,20.35,6563,0.41217631101608276,10,2560,14.692165981978178,81920
340.09,20.24,6611,0.3574809432029724,11,2816,15.931694623955991,90112
351.64,21.85,6565,0.4763449430465698,12,3072,17.179901557974517,98304
357.32,22.29,6532,0.4582117795944214,13,3328,18.434492736996617,106496
363.28,22.97,6564,0.3989914059638977,14,3584,19.68302701995708,114688
370.89,23.48,6548,0.6057834625244141,15,3840,20.93480158300372,122880
393.93,25.56,6548,0.6519023776054382,16,4096,22.18635162600549,131072
393.2,24.53,6505,0.41621750593185425,17,4352,23.4463465269655,139264
393.31,24.77,6487,0.41477108001708984,18,4608,24.709698350983672,147456
378.83,23.56,6531,0.2896813154220581,19,4864,25.96457518998068,155648
368.33,22.22,6515,0.3497070074081421,20,5120,27.22253459895728,163840
357.45,21.24,6516,0.2976469397544861,21,5376,28.480018361995462,172032
358.34,20.94,6509,0.3522619605064392,22,5632,29.73896246898221,180224
356.6,20.29,6562,0.4195552468299866,23,5888,30.987816877954174,188416
365.24,21.38,6485,0.4023786187171936,24,6144,32.25160605099518,196608
371.84,22.35,6527,0.440102756023407,25,6400,33.50732541596517,204800
358.2,21.79,6530,0.36225980520248413,26,6656,34.762307279976085,212992
358.48,22.45,6522,0.33129340410232544,27,6912,36.0188464759849,221184
356.9,22.86,6501,0.33770960569381714,28,7168,37.27939818898449,229376
359.07,22.31,6530,0.39895129203796387,29,7424,38.53439146996243,237568
348.24,21.58,6452,0.26534831523895264,30,7680,39.80450196296442,245760
352.02,21.66,6562,0.41884154081344604,31,7936,41.05341089499416,253952
350.8,21.06,6511,0.37984442710876465,32,8192,42.311941125954036,262144
335.06,19.71,6546,0.3017030954360962,33,8448,43.56387738598278,270336
356.85,21.01,6560,0.4276718497276306,34,8704,44.81301853596233,278528
358.8,20.91,6517,0.3281427025794983,35,8960,46.07059294497594,286720
357.85,21.5,6541,0.4516320824623108,36,9216,47.32349829695886,294912
355.87,21.69,6556,0.31914693117141724,37,9472,48.57356179598719,303104
349.64,21.97,6558,0.39888542890548706,38,9728,49.82308684597956,311296
342.85,22.1,6535,0.39916348457336426,39,9984,51.077182859997265,319488
355.68,22.81,6517,0.41527700424194336,40,10240,52.334640126966406,327680
355.98,22.55,6557,0.38942140340805054,41,10496,53.58442944398848,335872
362.0,22.7,6473,0.28945833444595337,42,10752,54.85047594399657,344064
363.28,22.81,6500,0.3247784972190857,43,11008,56.11116824694909,352256
351.46,20.62,6567,0.2671383023262024,44,11264,57.35929140198277,360448
353.32,20.12,6540,0.385226309299469,45,11520,58.61244793300284,368640
341.34,19.94,6559,0.36116379499435425,46,11776,59.86186584900133,376832
350.98,20.99,6556,0.4803745150566101,47,12032,61.1119582389947,385024
348.55,20.61,6539,0.395308256149292,48,12288,62.36517259897664,393216
354.85,21.48,6519,0.44300276041030884,49,12544,63.62242096400587,401408
353.39,21.19,6508,0.3129459023475647,50,12800,64.88161888596369,409600
361.73,20.98,6545,0.36273419857025146,51,13056,66.13371697399998,417792
372.6,21.98,6533,0.5565526485443115,52,13312,67.38803349999944,425984
360.89,20.98,6496,0.3767765164375305,53,13568,68.64956142299343,434176
358.29,21.38,6504,0.3257021903991699,54,13824,69.90963322599418,442368
350.31,21.52,6563,0.287347674369812,55,14080,71.15825995296473,450560
344.63,20.22,6557,0.29270845651626587,56,14336,72.40798773895949,458752
339.86,19.58,6534,0.34342944622039795,57,14592,73.66228030796628,466944
351.9,20.38,6564,0.39080214500427246,58,14848,74.91086143697612,475136
365.79,21.45,6556,0.36156439781188965,59,15104,76.1608389619505,483328
365.8,22.01,6575,0.38652896881103516,60,15360,77.40736165596172,491520
365.82,22.6,6620,0.427470326423645,61,15616,78.64542418799829,499712
