eplenmean,eprewmean,fps,misc/explained_variance,misc/nupdates,misc/serial_timesteps,misc/time_elapsed,misc/total_timesteps
202.0,5.5,2046,0.504175066947937,1,256,4.003285507002147,8192
388.25,23.0625,5719,0.37771672010421753,2,512,5.436307217009016,16384
360.45652173913044,20.391304,5981,0.3330707550048828,3,768,6.806355954002356,24576
373.57142857142856,22.62857,5928,0.5485422015190125,4,1024,8.188569495003321,32768
385.5050505050505,24.565657,5970,0.47405850887298584,5,1280,9.561092785006622,40960
374.15,24.84,5779,0.23342102766036987,6,1536,10.979037262004567,49152
374.06,23.98,6043,0.41340047121047974,7,1792,12.335243305002223,57344
374.56,24.4,5853,0.40253400802612305,8,2048,13.73522765400412,65536
372.54,24.29,5853,0.5070700347423553,9,2304,15.135341672998038,73728
376.41,24.12,5826,0.42221522331237793,10,2560,16.541969590005465,81920
371.93,23.9,5706,0.4637194871902466,11,2816,17.978016441004,90112
378.0,24.69,5710,0.3249053955078125,12,3072,19.413273188998573,98304
380.47,24.81,5796,0.45804810523986816,13,3328,20.827031492997776,106496
383.71,24.46,5698,0.38762348890304565,14,3584,22.26510799700918,114688
389.64,24.45,5749,0.415302038192749,15,3840,23.690428572997916,122880
380.25,23.26,5800,0.336700975894928,16,4096,25.10324338400096,131072
376.36,23.4,5779,0.4908819794654846,17,4352,26.52119379400392,139264
377.41,23.93,5773,0.6340110599994659,18,4608,27.940703676009434,147456
378.65,24.88,5950,0.4066726565361023,19,4864,29.318116000998998,155648
382.04,25.47,5860,0.46447354555130005,20,5120,30.71669735699834,163840
382.78,26.42,5942,0.43038415908813477,21,5376,32.09589921600127,172032
383.19,26.02,5845,0.3736531734466553,22,5632,33.49793780200707,180224
379.65,24.93,5986,0.39037829637527466,23,5888,34.86692005000077,188416
382.29,24.88,5739,0.2837332487106323,24,6144,36.294738122000126,196608
381.14,25.09,5891,0.4795622229576111,25,6400,37.685859107004944,204800
381.15,24.9,5906,0.4487510919570923,26,6656,39.07334592900588,212992
378.46,24.2,5538,0.41763073205947876,27,6912,40.55307928500406,221184
373.62,23.81,5506,0.36911678314208984,28,7168,42.041172380006174,229376
384.84,25.42,5667,0.5569089651107788,29,7424,43.48727661900921,237568
383.71,25.01,5710,0.4030371904373169,30,7680,44.922300063000876,245760
382.31,25.16,5756,0.5159816145896912,31,7936,46.34580845100572,253952
383.58,25.65,5736,0.35970330238342285,32,8192,47.77438944599999,262144
378.28,24.77,5729,0.40723860263824463,33,8448,49.204707074997714,270336
378.4,24.44,5608,0.5034174025058746,34,8704,50.66580938300467,278528
378.93,24.37,5674,0.43528056144714355,35,8960,52.10990514000878,286720
372.59,23.08,5697,0.34083062410354614,36,9216,53.548255754009006,294912
379.02,23.72,5670,0.5125877857208252,37,9472,54.993417680001585,303104
376.91,23.72,5951,0.4365308880805969,38,9728,56.37033740100742,311296
379.93,24.03,5803,0.4417131543159485,39,9984,57.78249115499784,319488
391.79,25.59,5747,0.46738338470458984,40,10240,59.20838990800257,327680
391.57,25.56,5860,0.39981985092163086,41,10496,60.60682800800714,335872
389.17,25.22,5931,0.4303402900695801,42,10752,61.98856579200947,344064
394.37,25.96,5831,0.5216857194900513,43,11008,63.39390431701031,352256
393.38,26.16,5740,0.31611043214797974,44,11264,64.8215280870063,360448
379.75,25.63,5800,0.33701640367507935,45,11520,66.23439840800711,368640
377.69,24.78,5845,0.3650726079940796,46,11776,67.63637692799966,376832
379.83,25.1,5723,0.5301373600959778,47,12032,69.06827044700913,385024
366.93,23.75,5742,0.3482341170310974,48,12288,70.4953532369982,393216
369.03,23.26,5744,0.4041825532913208,49,12544,71.92189691500971,401408
362.77,22.74,5875,0.29021453857421875,50,12800,73.31661119800992,409600
366.01,23.19,5829,0.47689783573150635,51,13056,74.72232627900667,417792
361.22,23.07,5828,0.31738317012786865,52,13312,76.12833724400843,425984
363.06,22.82,5908,0.3578075170516968,53,13568,77.51546366700495,434176
360.86,22.96,5933,0.5444803535938263,54,13824,78.89670748599747,442368
373.34,24.76,5786,0.5191531777381897,55,14080,80.31292985800246,450560
366.65,23.05,5792,0.28429460525512695,56,14336,81.7275749190012,458752
380.23,24.9,5901,0.4241955876350403,57,14592,83.11626927200996,466944
373.27,24.02,5926,0.3478841781616211,58,14848,84.49898266899982,475136
381.04,24.56,5893,0.43278753757476807,59,15104,85.88958628800174,483328
389.21,24.78,5759,0.49098116159439087,60,15360,87.31251876700844,491520
386.45,24.5,5735,0.3942300081253052,61,15616,88.7414923900069,499712
