eplenmean,eprewmean,fps,loss/approxkl,loss/clipfrac,loss/policy_entropy,loss/policy_loss,loss/value_loss,misc/explained_variance,misc/nupdates,misc/serial_timesteps,misc/time_elapsed,misc/total_timesteps
81.69,-3.15,1208,0.00062620844,0.0,2.7074146,-0.0012493464,0.2391297,0.020512819290161133,1,256,13.562754104030319,16384
81.2,-2.31,1877,0.0022423563,0.007059733,2.6996822,-0.0011109064,0.095136106,0.044351160526275635,2,512,22.28965013299603,32768
79.83,-2.09,1855,0.002459834,0.0112508135,2.690035,-0.0017031307,0.07496885,0.06317514181137085,3,768,31.121501854038797,49152
81.98,-1.53,1842,0.0037671076,0.018107096,2.6754515,-0.002403253,0.07463851,0.20559710264205933,4,1024,40.01654585200595,65536
75.92,-1.71,1822,0.0055872505,0.03346761,2.6543324,-0.003745902,0.07233852,0.3422197103500366,5,1280,49.007873483991716,81920
77.89,-1.7,1804,0.0025264295,0.0119222,2.64549,-0.0027089035,0.057165418,0.488645076751709,6,1536,58.087228076008614,98304
74.09,-1.55,1790,0.0041957865,0.022542318,2.6539795,-0.002859819,0.055630106,0.6109067499637604,7,1792,67.23693275201367,114688
77.4,-1.63,1796,0.0036982668,0.02006022,2.645493,-0.004730959,0.046889007,0.6363867819309235,8,2048,76.35920374799753,131072
81.36,-0.8,1799,0.0039409944,0.03647868,2.6385367,-0.00535595,0.047719046,0.6670502424240112,9,2304,85.46681430703029,147456
75.01,-1.43,1816,0.00451678,0.04958089,2.6263647,-0.0072596185,0.045241844,0.7347615361213684,10,2560,94.48702428699471,163840
74.08,-1.18,1825,0.005612126,0.05448405,2.6102273,-0.0068851733,0.042004477,0.7430589199066162,11,2816,103.46403096202994,180224
80.56,-0.88,1827,0.0064468645,0.08219401,2.5920243,-0.008152094,0.03851653,0.7346035242080688,12,3072,112.43104520300403,196608
73.09,-0.54,1827,0.0049890187,0.059468586,2.5826113,-0.007290017,0.036704313,0.7728371620178223,13,3328,121.39764530799584,212992
77.24,-0.31,1829,0.006921314,0.08732096,2.5714386,-0.009024355,0.040235214,0.7596633285284042,14,3584,130.3537777250167,229376
