eplenmean,eprewmean,fps,misc/explained_variance,misc/nupdates,misc/serial_timesteps,misc/time_elapsed,misc/total_timesteps
102.25,1.75,2238,0.45643746852874756,1,256,3.6595941830019,8192
349.4594594594595,20.513514,6089,0.4807426929473877,2,512,5.005472085002111,16384
336.8723404255319,18.80851,6105,0.46087366342544556,3,768,6.347583423004835,24576
355.4342105263158,20.960526,6067,0.4614141583442688,4,1024,7.698391982994508,32768
364.29,21.52,6107,0.3295897841453552,5,1280,9.04031405900605,40960
356.41,21.22,6136,0.46763914823532104,6,1536,10.375706332997652,49152
357.75,20.89,6098,0.32476532459259033,7,1792,11.719526608998422,57344
345.57,19.6,6211,0.34568047523498535,8,2048,13.038879132000147,65536
354.75,21.34,6418,0.43553537130355835,9,2304,14.315729925001506,73728
349.53,19.76,6446,0.4251059889793396,10,2560,15.587170318001881,81920
350.25,20.11,6473,0.3659013509750366,11,2816,16.853104512993013,90112
365.18,21.98,6301,0.3704301714897156,12,3072,18.153556806995766,98304
364.24,21.48,6228,0.38343822956085205,13,3328,19.46936416400422,106496
354.43,21.01,6403,0.32492005825042725,14,3584,20.74938232000568,114688
349.63,21.11,6431,0.3035871982574463,15,3840,22.02350613499584,122880
343.63,20.09,6418,0.4367519021034241,16,4096,23.300442362000467,131072
337.09,20.37,6423,0.4763488173484802,17,4352,24.57637520399294,139264
328.29,19.14,6401,0.31693220138549805,18,4608,25.856720059004147,147456
333.56,19.63,6387,0.39012718200683594,19,4864,27.13974512400455,155648
334.0,19.75,6423,0.3417636752128601,20,5120,28.415646683002706,163840
334.01,19.06,6392,0.42588555812835693,21,5376,29.697752573993057,172032
344.14,19.33,6397,0.37550055980682373,22,5632,30.9788284929964,180224
369.95,20.91,6400,0.49986982345581055,23,5888,32.259181521993014,188416
370.09,21.0,6434,0.3806431293487549,24,6144,33.53280063200509,196608
371.24,20.69,6422,0.33453524112701416,25,6400,34.80899552699702,204800
366.73,20.03,6397,0.48011505603790283,26,6656,36.08999981700617,212992
358.25,19.32,6420,0.3569042682647705,27,6912,37.36651430200436,221184
358.3,19.62,6411,0.42086631059646606,28,7168,38.64472981200379,229376
344.93,18.95,6407,0.34972238540649414,29,7424,39.9237113489944,237568
341.53,19.09,6413,0.37276268005371094,30,7680,41.201444113001344,245760
344.04,20.34,6365,0.36029720306396484,31,7936,42.48897127399687,253952
334.29,19.4,6398,0.28661471605300903,32,8192,43.76981431400054,262144
337.38,19.82,6415,0.3877028226852417,33,8448,45.047232135999366,270336
348.63,20.01,6422,0.3819836974143982,34,8704,46.32328035199316,278528
362.29,21.25,6477,0.5176857113838196,35,8960,47.58855379499437,286720
364.32,21.36,6431,0.442436158657074,36,9216,48.86285402299836,294912
356.59,20.39,6376,0.33982527256011963,37,9472,50.1479303810047,303104
341.65,20.06,6452,0.4454445242881775,38,9728,51.41790455399314,311296
338.03,20.87,6457,0.5016076564788818,39,9984,52.687154814993846,319488
342.31,20.63,6437,0.4570518136024475,40,10240,53.96026843099389,327680
341.0,20.88,6427,0.23150849342346191,41,10496,55.23533597799542,335872
349.87,21.37,6456,0.38396984338760376,42,10752,56.50477791400044,344064
358.92,22.59,6460,0.46483057737350464,43,11008,57.773384029002045,352256
356.07,21.42,6443,0.43402671813964844,44,11264,59.04528045099869,360448
353.34,21.63,6443,0.3328292965888977,45,11520,60.31711922500108,368640
351.52,21.41,6469,0.4001031517982483,46,11776,61.58383945499372,376832
348.69,20.67,6468,0.43056321144104004,47,12032,62.850727525001275,385024
360.59,21.46,6451,0.5344414114952087,48,12288,64.12090903399803,393216
366.9,22.04,6469,0.5532126128673553,49,12544,65.38753062300384,401408
377.85,22.71,6456,0.4542980194091797,50,12800,66.65687899400655,409600
380.8,22.52,6451,0.3927382230758667,51,13056,67.92725113300548,417792
372.01,21.86,6476,0.4000263810157776,52,13312,69.19256547000259,425984
368.79,20.29,6448,0.4489005208015442,53,13568,70.46334163000574,434176
364.48,20.73,6409,0.5372108817100525,54,13824,71.74199661900639,442368
356.99,20.41,6454,0.4826512932777405,55,14080,73.01166772299621,450560
364.09,21.41,6442,0.45199310779571533,56,14336,74.28367200199864,458752
363.39,21.99,6478,0.46734970808029175,57,14592,75.54887051100377,466944
358.57,22.26,6435,0.41893529891967773,58,14848,76.82227151599363,475136
361.34,21.53,6410,0.34268927574157715,59,15104,78.10064123099437,483328
353.55,20.46,6347,0.389156699180603,60,15360,79.39170098300383,491520
353.19,20.45,6471,0.47521257400512695,61,15616,80.65819491399452,499712
